imageName,aestheticScore,qualityScore
iaa_pub4811_.jpg,3.28,3.596
iaa_pub30422_.jpg,3.770833333,3.879166667
iaa_pub9715_.jpg,2.583333333,2.820833333
iaa_pub2911_.jpg,3.359375,3.515625
iaa_pub85_.jpg,3.9,4.184
iaa_pub28509_.jpg,3.655172414,3.731034483
iaa_pub1823_.jpg,3.56,3.696
iaa_pub30678_.jpg,3.604166667,3.783333333
iaa_pub27185_.jpg,2.272727273,2.481818182
iaa_pub22968_.jpg,3.204545455,3.368181818
iaa_pub6329_.jpg,2.240740741,2.285185185
iaa_pub14969_.jpg,3.456521739,3.673913043
iaa_pub2417_.jpg,3.476190476,3.633333333
iaa_pub10621_.jpg,2.0,2.180769231
iaa_pub7474_.jpg,3.519230769,3.488461538
iaa_pub10057_.jpg,3.06,3.26
iaa_pub17730_.jpg,2.018518519,2.02962963
iaa_pub30993_.jpg,3.44,3.592
iaa_pub13635_.jpg,3.403846154,3.415384615
iaa_pub11288_.jpg,1.82,1.984
iaa_pub29708_.jpg,3.26,3.448
iaa_pub4990_.jpg,3.590909091,3.763636364
iaa_pub14966_.jpg,2.97826087,3.343478261
iaa_pub22432_.jpg,3.354166667,3.716666667
iaa_pub27756_.jpg,1.75,1.858333333
iaa_pub16543_.jpg,1.833333333,1.958333333
iaa_pub6281_.jpg,3.92,3.948
iaa_pub22009_.jpg,3.92,3.952
iaa_pub17193_.jpg,2.5,2.632
iaa_pub3675_.jpg,3.729166667,3.825
iaa_pub24983_.jpg,3.729166667,3.854166667
iaa_pub29947_.jpg,2.270833333,2.358333333
iaa_pub14836_.jpg,2.854166667,2.9125
iaa_pub27849_.jpg,3.620689655,3.765517241
iaa_pub11389_.jpg,3.5,3.615384615
iaa_pub16552_.jpg,2.541666667,2.7625
iaa_pub8610_.jpg,2.98,3.24
iaa_pub2033_.jpg,2.92,3.032
iaa_pub17674_.jpg,2.942307692,3.15
iaa_pub20132_.jpg,3.42,3.544
iaa_pub16875_.jpg,2.673913043,2.947826087
iaa_pub23506_.jpg,3.18,3.36
iaa_pub26147_.jpg,4.0625,4.166666667
iaa_pub25771_.jpg,3.06,3.224
iaa_pub13748_.jpg,3.354166667,3.425
iaa_pub14122_.jpg,3.04,3.312
iaa_pub24626_.jpg,1.551724138,1.572413793
iaa_pub7266_.jpg,3.703703704,3.822222222
iaa_pub15640_.jpg,3.152173913,3.339130435
iaa_pub17423_.jpg,3.6875,3.925
iaa_pub22373_.jpg,4.22,4.344
iaa_pub27872_.jpg,3.083333333,3.35
iaa_pub13165_.jpg,3.5625,3.645833333
iaa_pub13965_.jpg,3.52173913,3.67826087
iaa_pub23049_.jpg,3.52173913,3.6
iaa_pub13688_.jpg,2.354166667,2.541666667
iaa_pub15007_.jpg,2.203703704,2.140740741
iaa_pub13971_.jpg,3.586956522,3.795652174
iaa_pub10723_.jpg,3.395833333,3.425
iaa_pub24149_.jpg,3.25,3.441666667
iaa_pub8292_.jpg,3.592592593,3.611111111
iaa_pub28278_.jpg,2.865384615,2.996153846
iaa_pub28711_.jpg,3.173913043,3.156521739
iaa_pub21824_.jpg,3.354166667,3.445833333
iaa_pub5326_.jpg,2.270833333,2.55
iaa_pub25597_.jpg,2.82,3.128
iaa_pub26828_.jpg,2.717391304,3.169565217
iaa_pub21137_.jpg,2.666666667,2.770833333
iaa_pub5725_.jpg,3.395833333,3.658333333
iaa_pub28762_.jpg,3.108695652,3.182608696
iaa_pub17378_.jpg,2.979166667,3.279166667
iaa_pub7375_.jpg,3.06,3.404
iaa_pub17889_.jpg,2.666666667,2.991666667
iaa_pub31201_.jpg,2.9,3.172
iaa_pub15550_.jpg,3.583333333,3.666666667
iaa_pub7306_.jpg,3.87037037,3.985185185
iaa_pub30324_.jpg,3.282608696,3.491304348
iaa_pub10249_.jpg,2.347826087,2.513043478
iaa_pub15681_.jpg,3.166666667,3.333333333
iaa_pub6594_.jpg,3.645833333,3.854166667
iaa_pub8160_.jpg,2.442307692,2.665384615
iaa_pub23941_.jpg,3.291666667,3.504166667
iaa_pub22753_.jpg,2.903846154,2.988461538
iaa_pub7748_.jpg,3.019230769,3.157692308
iaa_pub20284_.jpg,1.807692308,1.842307692
iaa_pub4445_.jpg,3.115384615,3.25
iaa_pub24131_.jpg,3.75,3.925
iaa_pub11413_.jpg,3.2,3.468
iaa_pub669_.jpg,3.32,3.668
iaa_pub20809_.jpg,3.34,3.56
iaa_pub26897_.jpg,3.64,3.924
iaa_pub29143_.jpg,2.38,2.64
iaa_pub15839_.jpg,2.541666667,2.625
iaa_pub28646_.jpg,3.681818182,3.772727273
iaa_pub15241_.jpg,3.25,3.404545455
iaa_pub26708_.jpg,3.384615385,3.603846154
iaa_pub15192_.jpg,3.022727273,3.177272727
iaa_pub11504_.jpg,3.3,3.448
iaa_pub4118_.jpg,2.729166667,2.954166667
iaa_pub15088_.jpg,3.18,3.32
iaa_pub13567_.jpg,3.416666667,3.595833333
iaa_pub3867_.jpg,3.1875,3.4125
iaa_pub4613_.jpg,3.392857143,3.564285714
iaa_pub4189_.jpg,3.46969697,3.603030303
iaa_pub29042_.jpg,3.8125,3.941666667
iaa_pub18867_.jpg,3.229166667,3.466666667
iaa_pub27634_.jpg,3.625,3.779166667
iaa_pub14062_.jpg,3.083333333,3.133333333
iaa_pub27722_.jpg,3.416666667,3.6
iaa_pub1484_.jpg,3.34,3.532
iaa_pub28108_.jpg,2.96,3.132
iaa_pub16945_.jpg,3.3125,3.55
iaa_pub20413_.jpg,2.833333333,2.966666667
iaa_pub15887_.jpg,3.208333333,3.4875
iaa_pub16051_.jpg,2.36,2.524
iaa_pub22601_.jpg,3.16,3.224
iaa_pub10713_.jpg,3.0625,3.279166667
iaa_pub29231_.jpg,3.64,3.812
iaa_pub22307_.jpg,3.54,3.664
iaa_pub19694_.jpg,3.854166667,3.991666667
iaa_pub13550_.jpg,2.979166667,3.2875
iaa_pub26552_.jpg,3.5,3.743478261
iaa_pub18966_.jpg,2.02,2.264
iaa_pub2508_.jpg,4.018518519,4.162962963
iaa_pub5970_.jpg,1.653846154,1.723076923
iaa_pub17667_.jpg,3.288461538,3.465384615
iaa_pub12483_.jpg,2.8,2.976
iaa_pub15316_.jpg,2.576923077,2.734615385
iaa_pub16591_.jpg,2.708333333,2.804166667
iaa_pub13444_.jpg,2.9375,3.175
iaa_pub19030_.jpg,3.416666667,3.4875
iaa_pub7880_.jpg,2.72,2.852
iaa_pub11410_.jpg,3.307692308,3.492307692
iaa_pub17787_.jpg,3.115384615,3.303846154
iaa_pub8184_.jpg,3.903846154,4.05
iaa_pub26918_.jpg,3.54,3.688
iaa_pub21731_.jpg,2.5,2.516
iaa_pub2145_.jpg,2.84,3.136
iaa_pub24805_.jpg,3.96,4.02
iaa_pub3416_.jpg,2.98,3.052
iaa_pub30386_.jpg,3.395833333,3.5625
iaa_pub15708_.jpg,2.979166667,3.045833333
iaa_pub18939_.jpg,3.06,3.248
iaa_pub3216_.jpg,2.58,2.772
iaa_pub28834_.jpg,3.543478261,3.634782609
iaa_pub1222_.jpg,1.693548387,1.803225806
iaa_pub7158_.jpg,3.82,3.784
iaa_pub25766_.jpg,2.96,3.272
iaa_pub11506_.jpg,3.04,3.292
iaa_pub22105_.jpg,3.5,3.756
iaa_pub19750_.jpg,2.64,2.852
iaa_pub4045_.jpg,3.177419355,3.403225806
iaa_pub6105_.jpg,2.75,3.1
iaa_pub19387_.jpg,3.125,3.416666667
iaa_pub14900_.jpg,1.3125,1.404166667
iaa_pub420_.jpg,3.266666667,3.436666667
iaa_pub26154_.jpg,3.666666667,3.841666667
iaa_pub14295_.jpg,3.891304348,3.934782609
iaa_pub30275_.jpg,2.416666667,2.529166667
iaa_pub10540_.jpg,3.479166667,3.65
iaa_pub30704_.jpg,4.145833333,4.270833333
iaa_pub18510_.jpg,3.983333333,4.01
iaa_pub13596_.jpg,3.442307692,3.496153846
iaa_pub5837_.jpg,3.44,3.536
iaa_pub21667_.jpg,3.395833333,3.683333333
iaa_pub29426_.jpg,3.32,3.412
iaa_pub30199_.jpg,3.096153846,3.253846154
iaa_pub28338_.jpg,1.5,1.652
iaa_pub10177_.jpg,3.717391304,3.795652174
iaa_pub30468_.jpg,1.25,1.3625
iaa_pub13352_.jpg,1.847826087,1.965217391
iaa_pub17848_.jpg,3.307692308,3.488461538
iaa_pub12281_.jpg,2.74,2.896
iaa_pub1891_.jpg,3.115384615,3.288461538
iaa_pub22480_.jpg,3.16,3.404
iaa_pub6812_.jpg,3.017241379,3.117241379
iaa_pub14467_.jpg,3.62,3.816
iaa_pub82_.jpg,2.66,2.8
iaa_pub26175_.jpg,1.5,1.6375
iaa_pub31034_.jpg,3.875,3.9375
iaa_pub10951_.jpg,3.019230769,3.15
iaa_pub1071_.jpg,3.794117647,3.905882353
iaa_pub25970_.jpg,3.58,3.792
iaa_pub3192_.jpg,2.96,3.276
iaa_pub10755_.jpg,3.895833333,4.004166667
iaa_pub17277_.jpg,3.66,3.884
iaa_pub9109_.jpg,3.3,3.548
iaa_pub7209_.jpg,3.24,3.336
iaa_pub23712_.jpg,1.92,1.976
iaa_pub10462_.jpg,3.5,3.652
iaa_pub2698_.jpg,3.388888889,3.459259259
iaa_pub22818_.jpg,4.019230769,4.119230769
iaa_pub3905_.jpg,3.75,3.929166667
iaa_pub8060_.jpg,3.038461538,3.261538462
iaa_pub29626_.jpg,2.46,2.48
iaa_pub3105_.jpg,2.564516129,2.761290323
iaa_pub19891_.jpg,3.729166667,3.879166667
iaa_pub21492_.jpg,3.145833333,3.420833333
iaa_pub624_.jpg,3.604166667,3.691666667
iaa_pub28199_.jpg,3.543478261,3.769565217
iaa_pub13369_.jpg,3.891304348,4.030434783
iaa_pub8420_.jpg,3.178571429,3.371428571
iaa_pub17950_.jpg,3.145833333,3.320833333
iaa_pub22806_.jpg,2.173076923,2.226923077
iaa_pub14691_.jpg,3.604166667,3.779166667
iaa_pub22370_.jpg,2.96,3.152
iaa_pub14183_.jpg,2.979166667,3.175
iaa_pub18646_.jpg,2.145833333,2.366666667
iaa_pub30398_.jpg,3.020833333,3.445833333
iaa_pub29615_.jpg,2.96,3.128
iaa_pub19758_.jpg,3.4,3.596
iaa_pub19672_.jpg,3.229166667,3.395833333
iaa_pub2535_.jpg,3.5625,3.820833333
iaa_pub28272_.jpg,3.173076923,3.373076923
iaa_pub25665_.jpg,1.586956522,1.695652174
iaa_pub18840_.jpg,3.166666667,3.4
iaa_pub13416_.jpg,3.847826087,3.991304348
iaa_pub10325_.jpg,3.583333333,3.704166667
iaa_pub15473_.jpg,3.26,3.36
iaa_pub23024_.jpg,2.818181818,2.904545455
iaa_pub29190_.jpg,1.78,1.9
iaa_pub25958_.jpg,2.68,2.848
iaa_pub5213_.jpg,3.24,3.4
iaa_pub22976_.jpg,2.863636364,3.095454545
iaa_pub11554_.jpg,3.270833333,3.420833333
iaa_pub30075_.jpg,3.88,3.892
iaa_pub188_.jpg,3.02,3.228
iaa_pub29044_.jpg,3.354166667,3.508333333
iaa_pub12582_.jpg,3.230769231,3.415384615
iaa_pub29093_.jpg,3.145833333,3.4
iaa_pub22262_.jpg,3.88,3.912
iaa_pub18717_.jpg,1.78,1.984
iaa_pub10905_.jpg,3.62,3.784
iaa_pub25071_.jpg,3.78,3.876
iaa_pub18948_.jpg,3.66,3.844
iaa_pub12091_.jpg,3.586956522,3.682608696
iaa_pub2136_.jpg,3.04,3.368
iaa_pub14766_.jpg,3.416666667,3.679166667
iaa_pub24651_.jpg,3.75,3.795833333
iaa_pub11523_.jpg,3.46,3.632
iaa_pub12719_.jpg,3.06,3.332
iaa_pub10174_.jpg,3.065217391,3.260869565
iaa_pub16569_.jpg,1.479166667,1.6125
iaa_pub27665_.jpg,3.291666667,3.533333333
iaa_pub26630_.jpg,3.52173913,3.830434783
iaa_pub6365_.jpg,2.962962963,3.118518519
iaa_pub23415_.jpg,3.36,3.68
iaa_pub4703_.jpg,1.5,1.616666667
iaa_pub29165_.jpg,3.56,3.888
iaa_pub15740_.jpg,3.3125,3.504166667
iaa_pub2878_.jpg,4.109375,4.1125
iaa_pub24106_.jpg,3.6875,3.9125
iaa_pub2338_.jpg,2.875,3.120833333
iaa_pub22131_.jpg,2.625,2.716666667
iaa_pub26858_.jpg,3.47826087,3.639130435
iaa_pub8965_.jpg,2.68,2.84
iaa_pub9929_.jpg,3.4375,3.641666667
iaa_pub18505_.jpg,2.666666667,2.75
iaa_pub19060_.jpg,3.62,3.796
iaa_pub15286_.jpg,3.211538462,3.292307692
iaa_pub246_.jpg,3.0,3.276923077
iaa_pub30533_.jpg,2.583333333,2.645833333
iaa_pub8696_.jpg,2.98,3.14
iaa_pub614_.jpg,3.229166667,3.395833333
iaa_pub1659_.jpg,3.208333333,3.5375
iaa_pub19818_.jpg,2.8125,3.175
iaa_pub11455_.jpg,2.96,3.072
iaa_pub9633_.jpg,3.08,3.296
iaa_pub1630_.jpg,3.75,3.9375
iaa_pub21462_.jpg,3.608695652,3.717391304
iaa_pub20709_.jpg,3.541666667,3.525
iaa_pub6061_.jpg,2.666666667,3.041666667
iaa_pub12880_.jpg,2.86,2.936
iaa_pub14019_.jpg,3.125,3.195833333
iaa_pub24839_.jpg,3.64,3.792
iaa_pub23701_.jpg,3.84,3.916
iaa_pub21284_.jpg,2.68,2.94
iaa_pub16665_.jpg,2.354166667,2.475
iaa_pub9488_.jpg,3.44,3.68
iaa_pub9851_.jpg,3.185185185,3.418518519
iaa_pub28331_.jpg,2.62,2.728
iaa_pub10732_.jpg,1.395833333,1.475
iaa_pub15901_.jpg,3.384615385,3.55
iaa_pub12348_.jpg,1.5625,1.6125
iaa_pub10680_.jpg,2.86,2.912
iaa_pub19197_.jpg,3.5,3.630434783
iaa_pub26798_.jpg,3.037037037,3.366666667
iaa_pub915_.jpg,2.652173913,3.039130435
iaa_pub1727_.jpg,3.395833333,3.470833333
iaa_pub6188_.jpg,3.02,3.132
iaa_pub8500_.jpg,3.134615385,3.369230769
iaa_pub3339_.jpg,2.76,2.908
iaa_pub30340_.jpg,4.173913043,4.456521739
iaa_pub10474_.jpg,3.74,3.876
iaa_pub8650_.jpg,3.222222222,3.307407407
iaa_pub7853_.jpg,2.86,3.036
iaa_pub10829_.jpg,3.5,3.534782609
iaa_pub4047_.jpg,3.467741935,3.619354839
iaa_pub16835_.jpg,2.543478261,2.617391304
iaa_pub26732_.jpg,3.615384615,3.803846154
iaa_pub15724_.jpg,3.0625,3.4375
iaa_pub4159_.jpg,2.954545455,3.109090909
iaa_pub14144_.jpg,2.604166667,2.825
iaa_pub4596_.jpg,2.803571429,2.914285714
iaa_pub303_.jpg,3.28,3.492
iaa_pub3395_.jpg,3.14,3.408
iaa_pub5144_.jpg,3.586956522,3.691304348
iaa_pub20292_.jpg,2.903846154,3.153846154
iaa_pub27405_.jpg,2.458333333,2.6875
iaa_pub27877_.jpg,3.283333333,3.513333333
iaa_pub25308_.jpg,3.3,3.448
iaa_pub10064_.jpg,3.5,3.668
iaa_pub11665_.jpg,3.416666667,3.633333333
iaa_pub24041_.jpg,3.375,3.554166667
iaa_pub712_.jpg,3.16,3.24
iaa_pub14884_.jpg,3.8125,3.8625
iaa_pub20327_.jpg,3.32,3.48
iaa_pub358_.jpg,2.95,3.006666667
iaa_pub25107_.jpg,3.7,3.868
iaa_pub1347_.jpg,3.1,3.216
iaa_pub13665_.jpg,3.125,3.229166667
iaa_pub25160_.jpg,3.266666667,3.42
iaa_pub21178_.jpg,3.291666667,3.645833333
iaa_pub18573_.jpg,3.604166667,3.679166667
iaa_pub7824_.jpg,2.48,2.632
iaa_pub17556_.jpg,3.625,3.770833333
iaa_pub10006_.jpg,3.625,3.716666667
iaa_pub21439_.jpg,3.043478261,3.413043478
iaa_pub3004_.jpg,3.4375,3.658333333
iaa_pub19530_.jpg,3.113636364,3.290909091
iaa_pub18032_.jpg,2.884615385,3.05
iaa_pub30029_.jpg,3.78,3.992
iaa_pub13246_.jpg,3.0625,3.266666667
iaa_pub26142_.jpg,2.666666667,2.945833333
iaa_pub8835_.jpg,3.42,3.508
iaa_pub9508_.jpg,3.82,3.92
iaa_pub10292_.jpg,3.375,3.525
iaa_pub3561_.jpg,2.75,2.861538462
iaa_pub24808_.jpg,2.76,2.968
iaa_pub25841_.jpg,3.676470588,3.776470588
iaa_pub23484_.jpg,2.88,3.108
iaa_pub17382_.jpg,2.416666667,2.591666667
iaa_pub5801_.jpg,2.3,2.396
iaa_pub3792_.jpg,3.092592593,3.362962963
iaa_pub27267_.jpg,3.022727273,3.218181818
iaa_pub8564_.jpg,2.98,3.232
iaa_pub10619_.jpg,1.75,1.680769231
iaa_pub13857_.jpg,2.94,3.264
iaa_pub6186_.jpg,2.94,3.14
iaa_pub17055_.jpg,3.2,3.456
iaa_pub14880_.jpg,1.833333333,1.958333333
iaa_pub2731_.jpg,3.041666667,3.2125
iaa_pub25575_.jpg,3.32,3.524
iaa_pub20397_.jpg,2.116666667,2.06
iaa_pub13847_.jpg,3.2,3.272
iaa_pub20965_.jpg,3.58,3.828
iaa_pub21253_.jpg,2.44,2.66
iaa_pub7594_.jpg,3.125,3.078571429
iaa_pub17478_.jpg,2.36,2.512
iaa_pub22722_.jpg,2.75,2.920833333
iaa_pub8688_.jpg,3.48,3.716
iaa_pub4667_.jpg,3.543478261,3.647826087
iaa_pub15024_.jpg,3.240740741,3.396296296
iaa_pub20453_.jpg,2.892857143,3.142857143
iaa_pub9828_.jpg,3.055555556,3.385185185
iaa_pub20880_.jpg,4.153846154,4.230769231
iaa_pub17952_.jpg,3.5625,3.616666667
iaa_pub6274_.jpg,3.42,3.488
iaa_pub7846_.jpg,3.04,3.14
iaa_pub6043_.jpg,3.520833333,3.766666667
iaa_pub27821_.jpg,3.103448276,3.251724138
iaa_pub4297_.jpg,2.88,3.04
iaa_pub16205_.jpg,2.958333333,3.05
iaa_pub8853_.jpg,3.1,3.3
iaa_pub8775_.jpg,4.038461538,4.084615385
iaa_pub120_.jpg,3.54,3.724
iaa_pub13816_.jpg,3.46,3.496
iaa_pub13188_.jpg,3.895833333,4.029166667
iaa_pub16452_.jpg,3.346153846,3.526923077
iaa_pub12809_.jpg,3.717391304,3.843478261
iaa_pub17184_.jpg,1.82,1.876
iaa_pub27794_.jpg,3.086206897,3.25862069
iaa_pub10000_.jpg,3.020833333,3.158333333
iaa_pub14921_.jpg,3.326086957,3.560869565
iaa_pub3138_.jpg,3.370967742,3.609677419
iaa_pub27606_.jpg,3.75,3.85
iaa_pub25173_.jpg,2.75,2.863333333
iaa_pub18392_.jpg,3.28,3.52
iaa_pub28365_.jpg,3.767857143,3.889285714
iaa_pub29168_.jpg,3.36,3.544
iaa_pub3863_.jpg,3.083333333,3.370833333
iaa_pub2726_.jpg,4.407407407,4.325925926
iaa_pub9175_.jpg,3.375,3.617857143
iaa_pub10060_.jpg,3.24,3.52
iaa_pub13780_.jpg,3.645833333,3.641666667
iaa_pub28757_.jpg,3.326086957,3.47826087
iaa_pub2194_.jpg,3.666666667,3.675
iaa_pub25257_.jpg,2.875,3.016666667
iaa_pub17833_.jpg,2.980769231,3.115384615
iaa_pub9492_.jpg,3.9,3.972
iaa_pub7588_.jpg,3.035714286,3.207142857
iaa_pub12786_.jpg,3.130434783,3.273913043
iaa_pub24950_.jpg,3.395833333,3.483333333
iaa_pub27755_.jpg,3.729166667,3.7875
iaa_pub26853_.jpg,3.543478261,3.7
iaa_pub24078_.jpg,3.0625,3.320833333
iaa_pub14919_.jpg,3.108695652,3.439130435
iaa_pub8439_.jpg,2.142857143,2.278571429
iaa_pub9001_.jpg,3.24,3.34
iaa_pub23942_.jpg,3.833333333,3.995833333
iaa_pub28189_.jpg,2.97826087,3.117391304
iaa_pub6542_.jpg,3.462962963,3.72962963
iaa_pub4875_.jpg,2.956521739,3.169565217
iaa_pub17376_.jpg,3.020833333,3.366666667
iaa_pub20626_.jpg,3.630434783,3.591304348
iaa_pub18130_.jpg,3.9375,4.020833333
iaa_pub30932_.jpg,2.86,2.844
iaa_pub11011_.jpg,3.8,4.02
iaa_pub2871_.jpg,3.125,3.303125
iaa_pub24526_.jpg,3.303030303,3.560606061
iaa_pub10_.jpg,2.895833333,3.158333333
iaa_pub13222_.jpg,2.666666667,2.783333333
iaa_pub24543_.jpg,3.848484848,3.990909091
iaa_pub1436_.jpg,2.416666667,2.741666667
iaa_pub17061_.jpg,2.98,3.288
iaa_pub2367_.jpg,3.104166667,3.3875
iaa_pub5356_.jpg,2.895833333,3.245833333
iaa_pub17815_.jpg,3.557692308,3.661538462
iaa_pub24301_.jpg,3.458333333,3.5875
iaa_pub20112_.jpg,3.24,3.412
iaa_pub6479_.jpg,3.788461538,3.953846154
iaa_pub12022_.jpg,3.583333333,3.645833333
iaa_pub13294_.jpg,2.958333333,3.166666667
iaa_pub18396_.jpg,2.84,3.004
iaa_pub19043_.jpg,2.8,3.016
iaa_pub20930_.jpg,3.192307692,3.534615385
iaa_pub9339_.jpg,2.979166667,3.183333333
iaa_pub1312_.jpg,4.029411765,4.088235294
iaa_pub13452_.jpg,2.958333333,3.108333333
iaa_pub11433_.jpg,3.54,3.68
iaa_pub17607_.jpg,3.145833333,3.35
iaa_pub17353_.jpg,3.5625,3.6625
iaa_pub6979_.jpg,2.875,2.99
iaa_pub3264_.jpg,3.321428571,3.385714286
iaa_pub30319_.jpg,2.826086957,3.073913043
iaa_pub26886_.jpg,3.6,3.732
iaa_pub1858_.jpg,2.9,3.176
iaa_pub14612_.jpg,3.84,3.78
iaa_pub20064_.jpg,3.28,3.564
iaa_pub2351_.jpg,2.770833333,2.916666667
iaa_pub16495_.jpg,3.576923077,3.615384615
iaa_pub6527_.jpg,3.703703704,3.918518519
iaa_pub9614_.jpg,3.72,3.912
iaa_pub25949_.jpg,3.34,3.616
iaa_pub14623_.jpg,3.54,3.576
iaa_pub12819_.jpg,2.36,2.52
iaa_pub25203_.jpg,2.75,2.870833333
iaa_pub3819_.jpg,3.259259259,3.318518519
iaa_pub9427_.jpg,3.481481481,3.718518519
iaa_pub16763_.jpg,3.38,3.472
iaa_pub28779_.jpg,3.456521739,3.47826087
iaa_pub5121_.jpg,3.869565217,4.108695652
iaa_pub11265_.jpg,2.910714286,3.078571429
iaa_pub15556_.jpg,3.291666667,3.520833333
iaa_pub7854_.jpg,3.06,3.244
iaa_pub20891_.jpg,2.942307692,3.023076923
iaa_pub30361_.jpg,2.695652174,3.039130435
iaa_pub7332_.jpg,3.944444444,4.077777778
iaa_pub1683_.jpg,3.458333333,3.620833333
iaa_pub30663_.jpg,3.833333333,3.920833333
iaa_pub29406_.jpg,3.3,3.568
iaa_pub20080_.jpg,2.98,3.392
iaa_pub14553_.jpg,2.7,2.904
iaa_pub12589_.jpg,2.903846154,3.069230769
iaa_pub10674_.jpg,3.5,3.644
iaa_pub10398_.jpg,1.916666667,1.975
iaa_pub24676_.jpg,3.0625,3.2875
iaa_pub25552_.jpg,3.2,3.4
iaa_pub14706_.jpg,2.416666667,2.604166667
iaa_pub22583_.jpg,3.34,3.484
iaa_pub15793_.jpg,3.895833333,4.0375
iaa_pub21678_.jpg,2.6875,3.0
iaa_pub18333_.jpg,3.68,3.896
iaa_pub18045_.jpg,3.326923077,3.5
iaa_pub2036_.jpg,2.3,2.464
iaa_pub9678_.jpg,2.583333333,2.625
iaa_pub13799_.jpg,2.84,2.98
iaa_pub29291_.jpg,2.8,2.9
iaa_pub12404_.jpg,3.423076923,3.534615385
iaa_pub20351_.jpg,3.78,3.952
iaa_pub24672_.jpg,2.916666667,3.129166667
iaa_pub15629_.jpg,2.391304348,2.456521739
iaa_pub1803_.jpg,3.48,3.772
iaa_pub11662_.jpg,3.166666667,3.525
iaa_pub30938_.jpg,3.62,3.732
iaa_pub17963_.jpg,3.0,3.1875
iaa_pub15760_.jpg,3.25,3.358333333
iaa_pub10815_.jpg,3.434782609,3.530434783
iaa_pub7671_.jpg,3.096153846,3.173076923
iaa_pub29140_.jpg,3.22,3.66
iaa_pub10457_.jpg,3.34,3.528
iaa_pub16085_.jpg,3.44,3.676
iaa_pub28786_.jpg,3.913043478,4.013043478
iaa_pub11723_.jpg,3.208333333,3.525
iaa_pub12356_.jpg,2.9375,3.091666667
iaa_pub30769_.jpg,3.083333333,3.125
iaa_pub11725_.jpg,3.625,3.783333333
iaa_pub26444_.jpg,3.04,3.26
iaa_pub23048_.jpg,2.0,2.056521739
iaa_pub21643_.jpg,3.604166667,3.7125
iaa_pub13707_.jpg,2.895833333,3.0875
iaa_pub29317_.jpg,2.9,2.884
iaa_pub7809_.jpg,3.76,3.908
iaa_pub19196_.jpg,3.934782609,4.02173913
iaa_pub27632_.jpg,2.895833333,2.9875
iaa_pub8922_.jpg,1.708333333,1.783333333
iaa_pub17123_.jpg,3.519230769,3.753846154
iaa_pub2558_.jpg,4.145833333,4.325
iaa_pub20447_.jpg,3.446428571,3.589285714
iaa_pub468_.jpg,1.48,1.572
iaa_pub26100_.jpg,3.38,3.52
iaa_pub26369_.jpg,3.282608696,3.408695652
iaa_pub28993_.jpg,3.4375,3.504166667
iaa_pub20790_.jpg,3.108695652,3.186956522
iaa_pub295_.jpg,3.06,3.332
iaa_pub20162_.jpg,3.2,3.312
iaa_pub4558_.jpg,3.196428571,3.357142857
iaa_pub6055_.jpg,3.4375,3.583333333
iaa_pub17110_.jpg,1.5,1.55
iaa_pub19239_.jpg,3.108695652,3.208695652
iaa_pub6110_.jpg,3.916666667,4.05
iaa_pub18536_.jpg,2.866666667,2.993333333
iaa_pub4755_.jpg,3.416666667,3.6875
iaa_pub28195_.jpg,3.434782609,3.543478261
iaa_pub16403_.jpg,3.42,3.524
iaa_pub30658_.jpg,2.78,2.932
iaa_pub14914_.jpg,3.347826087,3.573913043
iaa_pub19545_.jpg,3.416666667,3.558333333
iaa_pub2011_.jpg,3.3125,3.5375
iaa_pub28810_.jpg,2.434782609,2.565217391
iaa_pub17829_.jpg,3.211538462,3.384615385
iaa_pub18974_.jpg,3.208333333,3.383333333
iaa_pub18913_.jpg,2.64,2.832
iaa_pub10916_.jpg,3.66,3.796
iaa_pub9198_.jpg,1.857142857,2.221428571
iaa_pub23860_.jpg,3.72,3.792
iaa_pub30424_.jpg,2.875,2.975
iaa_pub9053_.jpg,2.8,3.136
iaa_pub2968_.jpg,3.395833333,3.616666667
iaa_pub26936_.jpg,2.34,2.46
iaa_pub8046_.jpg,2.84,3.052
iaa_pub21468_.jpg,4.195652174,4.369565217
iaa_pub14492_.jpg,3.06,3.224
iaa_pub5039_.jpg,3.212121212,3.4
iaa_pub26927_.jpg,3.38,3.6
iaa_pub25875_.jpg,3.705882353,3.820588235
iaa_pub11203_.jpg,3.071428571,3.328571429
iaa_pub16571_.jpg,2.854166667,3.15
iaa_pub23131_.jpg,3.38,3.532
iaa_pub3568_.jpg,2.769230769,2.919230769
iaa_pub1962_.jpg,4.145833333,4.333333333
iaa_pub21597_.jpg,3.86,3.972
iaa_pub18129_.jpg,3.458333333,3.6625
iaa_pub3225_.jpg,3.714285714,3.885714286
iaa_pub24479_.jpg,3.98,4.152
iaa_pub11770_.jpg,3.68,3.972
iaa_pub4614_.jpg,3.892857143,4.060714286
iaa_pub16991_.jpg,3.041666667,3.216666667
iaa_pub16612_.jpg,3.375,3.616666667
iaa_pub29050_.jpg,3.854166667,3.929166667
iaa_pub26838_.jpg,3.52173913,3.713043478
iaa_pub26020_.jpg,3.48,3.524
iaa_pub21974_.jpg,3.2,3.496
iaa_pub21797_.jpg,3.0,3.166666667
iaa_pub27758_.jpg,3.770833333,3.866666667
iaa_pub28206_.jpg,2.652173913,2.834782609
iaa_pub25514_.jpg,3.04,3.216
iaa_pub24286_.jpg,3.56,3.716
