Index,dataset,ID,1,2,3,4,5,6,7,8,9,10,sem1,sem2,challegeID,sum_score,total_scorer,MOS,scaled_MOS_aesthetic,set
248945,ava,285455.jpg,11,9,30,73,94,49,30,15,4,8,15,19,439,1621,323,5.018575851393189,2.8904914015486023,test
172622,ava,852593.jpg,1,4,7,11,34,56,46,17,9,10,10,20,1167,1219,195,6.251282051282051,3.6165724855334394,training
63301,ava,799277.jpg,0,0,6,26,46,32,14,3,0,0,21,40,1049,666,127,5.244094488188976,3.023325012897544,test
50653,ava,61714.jpg,2,10,34,51,76,58,22,15,8,2,5,19,189,1422,278,5.115107913669065,2.947350127839489,training
14668,ava,573685.jpg,2,2,7,48,71,57,16,2,0,2,17,25,729,1064,207,5.140096618357488,2.962068822196005,training
167593,ava,109470.jpg,5,19,33,60,61,43,24,12,1,0,14,23,263,1218,258,4.72093023255814,2.715173995351916,training
116803,ava,879832.jpg,4,8,10,31,67,26,9,2,1,2,38,0,1210,773,160,4.83125,2.7801538716082064,training
41131,ava,444472.jpg,2,6,9,45,85,36,11,4,2,1,17,50,610,999,201,4.970149253731344,2.861967462489011,training
50159,ava,326360.jpg,1,15,48,79,76,24,6,1,2,0,18,40,484,1083,252,4.297619047619048,2.465837824209764,test
85208,ava,667102.jpg,0,4,5,29,61,29,5,2,1,0,4,17,843,678,136,4.985294117647059,2.8708879978199087,training
224135,ava,939431.jpg,10,12,19,49,63,26,9,2,0,1,17,49,1353,847,191,4.43455497382199,2.546494987889855,test
66568,ava,86043.jpg,8,19,45,78,68,36,13,9,1,2,22,38,231,1241,279,4.448028673835125,2.5544311844561625,training
29450,ava,133793.jpg,0,1,8,25,67,65,32,12,9,4,15,38,297,1292,223,5.79372197309417,3.347063240273866,training
161263,ava,139615.jpg,5,11,25,53,89,70,16,14,7,2,38,0,302,1486,292,5.089041095890411,2.931996409889124,training
80916,ava,557945.jpg,0,0,2,5,25,46,28,9,0,4,15,38,707,735,119,6.176470588235294,3.572507494063145,training
200779,ava,948284.jpg,1,3,6,20,75,77,38,11,6,2,19,57,1380,1370,239,5.7322175732217575,3.3108362939558997,test
200847,ava,2524.jpg,6,15,33,35,49,38,15,15,9,7,17,0,20,1124,222,5.063063063063063,2.916694987509018,validation
181476,ava,47443.jpg,5,4,10,40,46,47,29,18,13,8,20,23,159,1259,220,5.722727272727273,3.3052463750676853,test
45786,ava,273760.jpg,13,17,40,106,120,55,17,5,2,2,2,35,428,1718,377,4.5570291777188325,2.6186339961414697,test
148978,ava,707103.jpg,3,11,20,49,65,27,14,0,0,0,6,40,899,866,189,4.582010582010582,2.6333483904628845,training
211668,ava,605366.jpg,1,4,11,36,36,18,3,4,0,2,14,21,764,547,115,4.756521739130434,2.736137887376629,training
211639,ava,606583.jpg,1,2,6,26,43,19,7,6,0,0,18,22,764,553,110,5.027272727272727,2.895613982311533,training
87141,ava,716525.jpg,0,0,2,17,48,51,20,11,5,1,2,53,901,903,155,5.825806451612904,3.365961444034073,test
128004,ava,255306.jpg,0,5,31,69,94,66,36,20,4,2,14,0,403,1713,327,5.238532110091743,3.020048694891893,test
83160,ava,615725.jpg,1,2,2,19,57,49,14,6,2,4,19,0,769,870,156,5.576923076923077,3.2193656773405284,test
178865,ava,918496.jpg,2,0,3,7,32,50,46,26,13,7,17,50,1294,1216,186,6.537634408602151,3.78523800374316,test
253649,ava,237541.jpg,2,13,23,49,58,20,5,4,2,0,1,20,385,788,176,4.477272727272728,2.5716563383671267,training
248887,ava,284824.jpg,25,30,53,108,70,27,15,1,1,2,14,27,439,1330,332,4.006024096385542,2.2940843453230526,training
22843,ava,677755.jpg,3,7,15,42,104,28,15,2,2,0,18,41,860,1057,218,4.848623853211009,2.790387312612705,training
210471,ava,75626.jpg,1,0,5,21,54,56,23,12,2,1,18,38,214,991,175,5.662857142857143,3.26998203649428,test
177412,ava,950964.jpg,0,1,6,9,49,55,29,15,2,1,19,0,1389,982,167,5.880239520958084,3.398023278393577,validation
24334,ava,60242.jpg,1,2,15,26,51,22,14,3,0,2,12,17,191,683,136,5.022058823529412,2.8925429205434656,training
66559,ava,86426.jpg,0,1,11,27,67,76,51,32,15,7,14,38,231,1752,287,6.104529616724738,3.5301332620019967,training
89540,ava,761576.jpg,0,2,9,39,69,39,3,2,0,0,14,27,976,803,163,4.92638036809816,2.8361869805475592,training
229894,ava,34412.jpg,0,1,2,19,26,35,18,2,2,3,18,0,127,614,108,5.685185185185185,3.283133563742432,training
241613,ava,40888.jpg,8,16,46,63,50,25,12,8,1,0,2,10,145,987,229,4.310043668122271,2.4731560983645404,training
53703,ava,663802.jpg,3,4,21,62,37,12,8,2,2,1,15,19,838,679,152,4.467105263157895,2.5656675606952524,training
11889,ava,903890.jpg,1,4,4,15,37,46,24,8,4,2,20,21,1254,830,145,5.724137931034483,3.306077272416075,training
37210,ava,766941.jpg,1,1,3,4,17,23,42,33,18,7,2,14,997,1041,149,6.9865771812080535,4.049671536250939,training
98670,ava,937544.jpg,0,1,12,45,48,28,5,1,1,1,22,38,1339,688,142,4.845070422535211,2.788294292558794,training
14873,ava,741682.jpg,3,4,15,41,51,35,5,4,3,0,2,10,954,779,161,4.838509316770186,2.7844297100764166,training
90133,ava,778534.jpg,0,0,5,12,45,45,23,4,3,0,2,23,1003,778,137,5.678832116788321,3.279391518161221,training
87548,ava,721318.jpg,0,2,2,8,37,49,40,17,7,2,17,50,915,1020,164,6.219512195121951,3.5978595987151136,test
77436,ava,462009.jpg,1,0,3,12,49,49,25,7,2,2,17,50,615,866,150,5.773333333333333,3.3350540480917714,training
216264,ava,335448.jpg,0,0,12,20,61,66,43,16,9,4,18,0,495,1367,231,5.917748917748917,3.4201168344120028,test
205604,ava,62493.jpg,10,23,28,79,60,33,6,4,3,3,11,19,194,1085,249,4.357429718875502,2.5010671408333534,training
196342,ava,591183.jpg,1,1,7,46,72,59,22,6,3,1,14,15,746,1161,218,5.325688073394495,3.07138476857783,training
246829,ava,68580.jpg,0,2,9,25,57,77,51,18,3,4,12,18,205,1446,246,5.878048780487805,3.3967329018094943,training
73463,ava,597671.jpg,0,1,1,37,63,37,14,4,1,0,22,38,754,829,158,5.246835443037975,3.024939473397616,training
189355,ava,142193.jpg,0,3,15,37,99,72,37,14,6,10,2,14,304,1651,293,5.63481228668942,3.253463226441816,training
64122,ava,947146.jpg,2,7,10,36,74,58,28,7,3,1,20,0,1376,1197,226,5.29646017699115,3.054169131384596,training
84052,ava,636583.jpg,1,3,15,37,54,23,2,1,0,0,2,10,797,630,136,4.632352941176471,2.663000739673765,training
223454,ava,787682.jpg,1,1,2,14,38,35,25,13,6,5,40,0,1029,848,140,6.057142857142857,3.502221802023258,training
78715,ava,488209.jpg,0,1,5,8,54,60,21,8,2,2,17,19,645,928,161,5.763975155279503,3.3295419511573514,training
130579,ava,397921.jpg,1,5,19,49,61,35,14,9,1,0,1,20,557,958,194,4.938144329896907,2.8431161175435125,test
162176,ava,364540.jpg,0,3,7,12,56,100,66,34,13,9,14,35,525,1896,300,6.32,3.65704831237591,training
2728,ava,165943.jpg,0,4,16,37,72,88,60,29,17,7,10,20,328,1967,330,5.960606060606061,3.445360287186892,training
143829,ava,67762.jpg,0,4,12,34,75,30,25,6,1,2,18,38,195,987,189,5.222222222222222,3.010441944260607,training
152659,ava,555351.jpg,0,0,4,23,69,87,31,12,5,2,17,50,712,1349,233,5.789699570815451,3.3446939894280283,validation
215749,ava,488775.jpg,0,1,3,20,55,37,22,12,5,4,15,19,656,923,159,5.80503144654088,3.353724677313953,training
81717,ava,579749.jpg,0,1,0,8,65,57,20,6,2,1,14,15,721,917,160,5.73125,3.310266379880874,test
17981,ava,156435.jpg,0,7,21,62,109,74,23,12,2,1,12,17,318,1599,311,5.141479099678457,2.9628831229078934,training
137382,ava,210764.jpg,1,1,7,25,59,61,51,24,10,1,12,14,363,1434,240,5.975,3.453838517538054,training
232160,ava,652551.jpg,2,2,16,57,83,41,15,4,0,0,1,20,825,1080,220,4.909090909090909,2.8260032489019915,training
65297,ava,672103.jpg,1,1,19,36,79,37,19,8,1,1,2,0,850,1037,202,5.133663366336633,2.958279547345866,validation
234585,ava,208669.jpg,8,12,30,60,77,42,25,3,3,0,13,20,362,1225,260,4.711538461538462,2.709642111693733,training
84398,ava,644380.jpg,0,0,2,9,17,42,36,23,12,10,15,19,813,1023,151,6.774834437086093,3.924952117145349,training
61884,ava,409716.jpg,2,10,28,60,80,38,12,2,3,1,5,17,567,1111,236,4.707627118644068,2.7073382763687763,validation
87158,ava,715375.jpg,1,0,3,11,44,46,28,8,0,2,2,0,901,830,143,5.804195804195804,3.3532324723588784,validation
201309,ava,566873.jpg,0,0,1,3,20,43,41,27,16,7,20,0,720,1090,158,6.89873417721519,3.99793078604998,training
10451,ava,179314.jpg,1,4,14,46,72,76,50,32,14,18,29,40,341,1963,327,6.003058103975535,3.470365130733439,training
435,ava,930600.jpg,2,9,21,46,52,31,15,10,0,4,2,10,1329,938,190,4.936842105263158,2.8423490891358107,training
52718,ava,26304.jpg,0,12,23,50,63,41,22,7,6,2,2,14,110,1138,226,5.035398230088496,2.9004000163989154,training
116275,ava,771618.jpg,0,8,24,81,226,107,28,8,4,1,20,0,1005,2490,487,5.112936344969199,2.946071043694631,training
186083,ava,246049.jpg,1,8,12,46,112,58,25,17,4,1,14,27,392,1502,284,5.288732394366197,3.0496173600171512,test
253029,ava,126805.jpg,3,7,22,65,87,57,23,9,5,2,18,40,285,1418,280,5.064285714285714,2.9174151460716646,training
161016,ava,63227.jpg,4,12,32,69,68,39,20,12,1,6,20,21,197,1279,263,4.863117870722434,2.79892449036596,training
109623,ava,464899.jpg,0,5,7,24,52,74,51,21,4,1,19,22,629,1402,239,5.866108786610878,3.389700079472986,training
249305,ava,731714.jpg,0,0,2,6,47,76,50,15,3,5,15,19,935,1268,204,6.215686274509804,3.5956060783016053,training
28826,ava,681774.jpg,1,0,4,5,29,69,44,14,10,3,2,23,865,1132,179,6.324022346368715,3.6594175302899776,training
12597,ava,394457.jpg,1,1,5,55,79,35,12,3,1,0,2,14,552,960,192,5.0,2.879549966909332,training
172845,ava,161614.jpg,0,1,3,25,69,59,37,8,4,4,19,0,324,1209,210,5.757142857142857,3.3255176325990354,training
142814,ava,24325.jpg,24,36,58,57,51,15,12,4,0,0,8,19,105,959,257,3.7315175097276265,2.132396150666835,training
118967,ava,23031.jpg,0,7,11,22,56,44,42,20,4,6,20,27,101,1229,212,5.797169811320755,3.3490940649076584,training
156698,ava,113518.jpg,0,6,24,55,93,33,16,7,1,0,10,20,267,1144,235,4.868085106382979,2.8018502612050638,training
238130,ava,174358.jpg,3,6,27,68,89,52,19,9,4,0,8,40,338,1366,277,4.931407942238267,2.839148291589714,training
136799,ava,305170.jpg,1,1,8,20,55,48,32,13,2,2,18,38,461,1036,182,5.6923076923076925,3.287328819426768,test
139615,ava,942943.jpg,1,2,5,26,62,36,11,1,0,1,18,40,1364,745,145,5.137931034482759,2.9607932631963303,training
184871,ava,477772.jpg,0,0,8,16,44,66,35,25,13,4,28,38,644,1306,211,6.18957345971564,3.5802252674698343,training
36234,ava,278533.jpg,0,4,7,31,80,60,35,11,6,3,1,20,432,1330,237,5.6118143459915615,3.239917119743541,training
193927,ava,904929.jpg,2,0,3,26,45,14,9,0,0,1,20,27,1256,497,100,4.97,2.861879549966909,test
109373,ava,368261.jpg,1,1,13,46,71,41,13,3,0,0,18,0,527,942,189,4.984126984126984,2.870200539955669,validation
16612,ava,340578.jpg,4,6,8,21,67,81,53,21,6,8,12,14,501,1618,275,5.883636363636364,3.400024065940677,training
85275,ava,674769.jpg,0,1,3,31,62,21,11,0,2,0,40,0,843,666,131,5.083969465648855,2.9290091491909207,test
184341,ava,699464.jpg,3,6,9,22,48,66,34,18,11,6,18,40,890,1307,223,5.860986547085202,3.386683009203064,training
78169,ava,477223.jpg,0,1,0,12,20,50,54,32,7,11,17,50,631,1257,187,6.721925133689839,3.893787802107185,training
62293,ava,298257.jpg,0,3,20,64,109,62,21,4,2,0,10,20,453,1436,285,5.03859649122807,2.9022838366598163,training
118288,ava,910187.jpg,2,0,5,8,21,32,34,21,8,8,15,38,1270,904,139,6.503597122302159,3.765189569059511,test
74162,ava,355505.jpg,0,4,6,34,86,45,9,7,1,2,5,38,516,1010,194,5.206185567010309,3.000996131462062,test
62156,ava,22401.jpg,1,1,8,20,46,23,18,2,4,0,18,21,100,653,123,5.308943089430894,3.0615217403001296,training
80734,ava,564487.jpg,0,0,4,8,35,54,20,3,2,2,19,0,707,745,128,5.8203125,3.3627254301786897,validation
252815,ava,126117.jpg,2,7,15,38,96,65,33,11,3,2,18,39,285,1449,272,5.327205882352941,3.0722787791489856,training
50691,ava,61845.jpg,11,24,51,78,60,32,13,4,3,0,6,18,189,1166,276,4.22463768115942,2.422850785064119,validation
185248,ava,480108.jpg,4,5,25,56,59,33,8,5,1,1,2,10,644,921,197,4.675126903553299,2.6881951979897,validation
244539,ava,311851.jpg,0,2,2,16,63,57,42,5,3,2,22,40,469,1112,192,5.791666666666667,3.345852636223252,training
99729,ava,262582.jpg,1,5,12,58,98,69,29,10,1,0,2,24,401,1475,283,5.212014134275618,3.004429238587227,validation
11113,ava,137059.jpg,0,2,5,5,29,55,47,22,12,6,2,20,299,1187,183,6.486338797814208,3.755024176078521,validation
111005,ava,343942.jpg,0,3,7,22,93,76,40,20,5,1,22,38,505,1531,267,5.734082397003745,3.3119347010809617,test
243450,ava,108433.jpg,4,14,39,68,84,50,16,3,4,1,5,40,261,1323,283,4.6749116607773855,2.688068417003225,training
255206,ava,870706.jpg,6,18,19,66,56,34,8,3,4,2,1,18,1199,983,216,4.550925925925926,2.6150390960119614,training
229527,ava,360197.jpg,3,6,14,29,54,53,16,9,4,5,4,18,520,1031,193,5.341968911917099,3.0809744087400515,test
242016,ava,693886.jpg,1,1,4,9,29,49,38,17,7,8,2,10,883,1035,163,6.349693251533743,3.674538050208492,training
171658,ava,230117.jpg,1,2,10,33,87,67,43,27,7,0,6,20,377,1584,277,5.718411552346571,3.302704355783222,training
88467,ava,743360.jpg,3,1,7,25,73,37,4,0,1,0,20,0,944,750,151,4.966887417218543,2.8600461954497045,training
79577,ava,525215.jpg,1,2,0,20,59,45,15,8,2,2,19,0,679,857,154,5.564935064935065,3.2123045716692307,test
63013,ava,611600.jpg,1,2,3,12,38,63,30,10,2,1,3,17,770,948,162,5.851851851851852,3.381302546755889,training
34791,ava,290819.jpg,2,2,9,16,55,65,58,32,14,7,20,0,446,1620,260,6.230769230769231,3.604490149162552,training
150668,ava,790534.jpg,1,4,12,24,60,64,29,15,6,3,15,38,1033,1232,218,5.651376146788991,3.263219570246328,test
101319,ava,328373.jpg,0,2,5,27,47,65,25,6,5,4,17,0,489,1060,186,5.698924731182796,3.2912263472883443,training
248023,ava,71626.jpg,1,4,14,49,54,30,10,5,2,4,2,25,210,865,173,5.0,2.879549966909332,training
79269,ava,503400.jpg,0,0,4,12,36,68,30,17,5,3,2,21,664,1069,175,6.1085714285714285,3.5325139453531245,training
172376,ava,428836.jpg,0,0,0,9,22,59,42,37,6,8,20,23,589,1224,183,6.688524590163935,3.8741144177669766,training
197391,ava,619431.jpg,3,2,13,23,37,54,35,11,5,4,17,29,781,1065,187,5.695187165775401,3.289024869318403,training
233623,ava,123023.jpg,1,4,13,54,65,34,8,3,1,1,15,40,279,892,184,4.8478260869565215,2.7899174172013925,training
195552,ava,468637.jpg,0,3,6,27,58,53,33,11,2,4,12,17,634,1117,197,5.67005076142132,3.274219177806072,training
90638,ava,786845.jpg,0,1,5,20,43,36,17,8,4,1,38,0,1018,757,135,5.607407407407408,3.237321371669485,training
109139,ava,354007.jpg,0,2,9,29,74,85,52,23,4,2,18,35,515,1631,280,5.825,3.3654864328259437,training
85245,ava,674780.jpg,0,1,1,11,48,43,21,8,2,2,21,38,843,796,137,5.810218978102189,3.356780205500297,training
126580,ava,86338.jpg,0,0,1,11,22,51,50,40,20,13,14,15,220,1443,208,6.9375,4.020764394440768,training
211603,ava,605315.jpg,0,0,8,10,30,43,14,6,4,1,16,20,764,664,116,5.724137931034483,3.306077272416075,training
223856,ava,343622.jpg,0,0,6,31,69,37,8,4,1,0,14,0,504,806,156,5.166666666666667,2.9777189499227887,training
65130,ava,261079.jpg,2,4,16,41,89,83,54,18,9,7,2,23,409,1838,323,5.690402476780186,3.286206621002227,training
37571,ava,881227.jpg,0,0,1,5,22,44,28,16,8,3,14,17,1211,823,127,6.480314960629921,3.7514760522572006,training
91257,ava,795093.jpg,1,1,0,5,15,27,41,27,19,5,14,15,1032,984,141,6.97872340425532,4.045045552473352,training
91258,ava,794839.jpg,0,3,2,11,49,33,29,8,0,0,6,20,1032,766,135,5.674074074074074,3.2765889648748683,training
87607,ava,725296.jpg,1,0,6,22,47,39,22,9,6,3,14,15,915,886,155,5.716129032258064,3.301359919728443,training
74264,ava,357097.jpg,1,1,2,13,35,58,39,21,11,15,38,48,516,1274,196,6.5,3.7630708140304434,training
178714,ava,807868.jpg,0,1,2,3,30,44,39,24,8,4,4,17,1066,1011,155,6.52258064516129,3.7763711278580727,training
129850,ava,703833.jpg,0,1,5,21,69,69,39,17,5,1,14,20,896,1324,227,5.832599118942731,3.3699624194963804,training
192516,ava,502401.jpg,0,1,2,10,44,60,33,15,4,3,22,38,672,1045,172,6.075581395348837,3.513082357286873,test
185852,ava,245469.jpg,3,5,22,47,89,51,32,11,1,2,14,35,392,1359,263,5.167300380228137,2.9780922160178966,training
205452,ava,63035.jpg,3,18,25,65,66,44,22,4,4,1,2,12,194,1200,252,4.761904761904762,2.739308562604393,validation
179046,ava,629788.jpg,1,1,8,32,61,88,46,20,6,1,17,21,799,1534,264,5.8106060606060606,3.357008202474781,validation
27745,ava,9191.jpg,1,6,6,23,44,48,51,45,24,7,17,0,44,1634,255,6.407843137254902,3.708789141070061,training
181849,ava,535387.jpg,0,1,1,13,21,49,37,16,11,3,17,0,695,972,152,6.394736842105263,3.701069351074576,test
206211,ava,177623.jpg,5,10,24,74,70,37,14,0,2,1,20,0,340,1091,237,4.60337552742616,2.6459326402443963,test
155689,ava,84766.jpg,30,54,71,65,35,13,8,1,2,1,15,19,229,956,280,3.414285714285714,1.9455422142384415,validation
73506,ava,596133.jpg,0,0,0,4,36,58,38,13,5,6,38,0,754,1019,160,6.36875,3.6857627399073465,training
252921,ava,126809.jpg,0,7,28,72,95,49,22,9,2,0,8,38,285,1399,284,4.926056338028169,2.835996122332938,training
244945,ava,669131.jpg,0,1,3,4,26,72,42,18,10,4,14,0,846,1157,180,6.427777777777778,3.720530921391279,training
57358,ava,32813.jpg,1,12,12,34,79,43,22,6,3,0,6,20,126,1079,212,5.089622641509434,2.9323389483410964,training
184918,ava,479218.jpg,0,4,4,7,32,73,45,26,18,13,31,40,644,1461,222,6.581081081081081,3.810828697658611,training
32597,ava,97751.jpg,3,5,20,62,64,20,7,1,0,0,15,38,247,818,182,4.494505494505495,2.5818066777696167,training
198621,ava,336076.jpg,2,0,1,13,44,72,61,57,20,25,17,47,496,2022,295,6.854237288135593,3.97172149996074,training
159973,ava,258461.jpg,2,11,34,62,67,26,13,4,0,1,5,19,410,998,220,4.536363636363636,2.606461705071897,training
252088,ava,314906.jpg,1,0,3,11,32,54,34,23,5,5,18,40,472,1055,168,6.279761904761905,3.633347515048376,training
128131,ava,254588.jpg,0,5,25,64,110,82,35,13,6,2,14,21,403,1806,342,5.280701754385965,3.0448872014583115,training
74689,ava,951837.jpg,0,0,6,16,63,46,21,4,4,3,22,38,1391,918,163,5.631901840490798,3.251748933181211,test
201200,ava,345325.jpg,0,1,6,8,44,48,47,13,10,5,12,40,507,1133,182,6.225274725274725,3.601253809063207,test
216919,ava,792988.jpg,3,5,23,38,68,31,10,4,2,0,18,62,1040,880,184,4.782608695652174,2.751503467326561,training
148618,ava,173014.jpg,0,7,12,46,89,44,19,7,3,1,12,17,334,1169,228,5.12719298245614,2.954468401314338,test
168407,ava,442342.jpg,4,9,24,73,67,25,10,5,0,0,18,0,606,981,217,4.52073732718894,2.597257591792294,training
198483,ava,146495.jpg,1,2,8,64,128,80,22,10,2,1,17,0,308,1667,318,5.2421383647798745,3.022172829023222,training
84102,ava,634682.jpg,0,0,2,11,21,57,33,9,2,2,14,34,797,838,137,6.116788321167883,3.537353809291473,training
252068,ava,315814.jpg,0,3,15,30,61,42,19,5,0,1,17,0,472,911,176,5.176136363636363,2.9832967330485527,training
2697,ava,164796.jpg,1,13,52,80,85,41,13,5,1,1,20,21,328,1324,292,4.534246575342466,2.6052147267073424,training
197349,ava,397435.jpg,1,2,10,29,70,24,6,1,0,0,15,38,556,695,143,4.86013986013986,2.797170400744193,training
73094,ava,39910.jpg,6,5,21,24,35,23,17,14,5,2,1,18,142,784,152,5.157894736842105,2.972552161343133,training
14546,ava,575543.jpg,2,2,8,48,69,53,12,4,1,1,19,0,729,1020,200,5.1,2.938451356717405,training
195474,ava,393392.jpg,0,4,4,16,48,50,22,6,7,1,14,0,554,899,158,5.689873417721519,3.285894997863767,training
110113,ava,849899.jpg,1,6,15,32,73,51,17,4,0,0,10,20,1159,1008,199,5.065326633165829,2.918028261758827,test
106230,ava,801279.jpg,2,3,10,23,56,34,27,17,3,3,20,0,1054,996,178,5.595505617977528,3.230311052283256,training
109270,ava,368695.jpg,21,32,48,49,21,6,0,0,0,1,2,10,527,576,178,3.235955056179775,1.8405029781601587,test
37003,ava,118779.jpg,0,0,4,24,70,57,23,13,3,1,14,15,273,1102,195,5.651282051282052,3.263164146684994,training
138717,ava,309212.jpg,6,13,31,71,50,12,12,2,0,0,6,17,467,831,197,4.218274111675127,2.419102554196468,training
143266,ava,382734.jpg,0,3,11,48,83,46,11,3,0,4,14,21,541,1063,209,5.086124401913875,2.930278436600496,training
10850,ava,764094.jpg,0,7,18,36,87,65,29,12,3,1,18,40,991,1373,258,5.321705426356589,3.0690389341213526,test
12602,ava,394199.jpg,2,6,23,74,67,15,3,1,0,0,14,21,552,833,191,4.361256544502618,2.5033211943132563,test
51320,ava,186275.jpg,0,6,20,43,108,75,28,8,6,1,2,10,347,1558,295,5.28135593220339,3.045272521284591,test
156837,ava,330327.jpg,50,59,64,66,20,9,6,1,0,4,14,35,492,868,279,3.111111111111111,1.766968159423487,validation
176909,ava,55116.jpg,1,5,6,24,47,49,66,22,14,17,20,0,177,1588,251,6.326693227091633,3.660990716155892,training
159350,ava,117207.jpg,1,7,24,37,54,51,36,26,6,6,7,19,264,1385,248,5.584677419354839,3.2239330928033136,training
251382,ava,90288.jpg,113,67,43,45,22,8,5,0,0,1,38,0,235,759,304,2.4967105263157894,1.4050776759901076,test
56927,ava,848238.jpg,9,19,37,66,58,15,3,2,0,1,11,18,1157,849,210,4.042857142857143,2.315779521603479,training
231898,ava,80034.jpg,0,1,23,61,70,24,8,3,1,1,14,15,222,908,192,4.729166666666667,2.7200253695124643,training
69348,ava,596632.jpg,2,0,1,9,24,59,60,36,20,5,19,22,753,1453,216,6.726851851851852,3.8966897075765377,training
103758,ava,442093.jpg,1,1,1,40,68,46,12,5,1,1,17,0,596,925,176,5.255681818181818,3.030150111304976,validation
118233,ava,802502.jpg,1,3,9,20,56,34,14,5,0,0,2,23,1057,736,142,5.183098591549296,2.987397582050876,test
63387,ava,799297.jpg,0,3,6,20,28,33,22,13,6,1,19,21,1049,764,132,5.787878787878788,3.343621522972946,training
175253,ava,143775.jpg,0,1,6,17,49,77,53,29,14,11,31,40,306,1634,257,6.357976653696498,3.6794170892057454,training
11910,ava,904185.jpg,0,4,4,14,28,47,24,11,7,3,20,35,1254,847,142,5.964788732394366,3.447823939001314,training
208066,ava,257985.jpg,2,6,32,49,93,63,27,11,6,3,22,40,406,1510,292,5.171232876712328,2.980408511101239,training
216918,ava,793842.jpg,0,3,9,34,64,50,15,5,2,0,15,18,1040,952,182,5.230769230769231,3.0154762510818105,training
7487,ava,89270.jpg,2,11,19,34,64,69,55,22,15,9,31,38,233,1737,300,5.79,3.344870946393117,training
203377,ava,276331.jpg,2,5,32,68,97,42,16,6,0,1,15,18,429,1287,269,4.784386617100372,2.7525506877692463,training
95924,ava,886562.jpg,0,0,3,1,24,50,31,11,7,2,6,20,1207,821,129,6.364341085271318,3.683165827856699,validation
197748,ava,514673.jpg,0,0,2,26,66,75,32,11,6,2,19,50,683,1276,220,5.8,3.3507610853739243,training
98281,ava,932570.jpg,1,0,2,16,41,53,20,9,3,1,19,0,1324,843,146,5.773972602739726,3.335430586656755,training
203800,ava,517348.jpg,0,1,6,50,91,29,8,3,1,0,14,20,685,938,189,4.962962962962963,2.8577346373507853,test
159414,ava,115705.jpg,0,18,52,100,55,12,4,1,1,2,14,15,264,1004,245,4.09795918367347,2.348235389456908,validation
6856,ava,768136.jpg,1,17,23,41,85,38,13,10,7,1,24,40,998,1165,236,4.936440677966102,2.842112642878776,training
134436,ava,248785.jpg,1,2,16,31,74,73,42,28,13,6,17,29,395,1680,286,5.874125874125874,3.394422255441448,test
131836,ava,809812.jpg,1,2,7,20,53,54,29,7,5,2,22,38,1070,1019,180,5.661111111111111,3.268953599529377,training
32170,ava,813225.jpg,2,1,8,15,38,39,38,17,9,2,17,24,1077,1015,169,6.005917159763314,3.472049154327829,training
61912,ava,408648.jpg,4,4,20,38,62,64,18,12,4,1,5,19,567,1186,227,5.224669603524229,3.0118834858613925,test
84924,ava,664205.jpg,0,0,5,17,50,45,18,4,3,1,6,20,827,798,143,5.580419580419581,3.221425166494657,training
53615,ava,648.jpg,1,7,20,31,51,46,22,10,4,0,20,27,10,1000,192,5.208333333333333,3.0022611956761525,validation
80471,ava,543106.jpg,1,2,7,26,44,27,12,2,2,1,14,0,692,640,124,5.161290322580645,2.9745522085352576,training
164512,ava,67391.jpg,4,13,35,55,73,48,20,8,7,4,18,0,203,1315,267,4.925093632958801,2.8354290756673284,training
154986,ava,938631.jpg,0,2,5,27,52,43,18,12,5,1,2,14,1351,922,165,5.587878787878788,3.2258187433567977,training
190068,ava,777125.jpg,0,0,1,5,17,37,46,26,12,11,6,20,1012,1078,155,6.95483870967742,4.030977135415554,training
216306,ava,335061.jpg,32,38,45,55,27,15,1,2,0,2,18,0,495,731,217,3.3686635944700463,1.9186701516071083,validation
98653,ava,936652.jpg,0,1,10,30,56,34,7,2,0,1,8,18,1339,711,141,5.042553191489362,2.9046143881042568,training
108201,ava,766089.jpg,21,32,48,74,48,11,6,2,1,1,40,0,995,908,244,3.721311475409836,2.1263846546093674,training
23696,ava,373623.jpg,0,1,7,25,53,60,44,19,10,7,40,48,531,1368,226,6.053097345132743,3.499838939224448,training
40851,ava,76938.jpg,0,2,3,13,36,47,39,20,9,5,2,0,216,1091,174,6.270114942528736,3.627665320218779,training
202239,ava,459551.jpg,1,1,2,12,43,47,34,19,4,4,4,17,626,1020,167,6.107784431137724,3.532050392926919,test
198959,ava,25195.jpg,15,27,44,53,76,38,14,8,1,1,1,17,107,1202,277,4.339350180505416,2.490418041462489,training
17919,ava,156471.jpg,3,18,26,71,91,63,24,17,2,2,12,19,318,1576,317,4.971608832807571,2.8628271748502567,training
239022,ava,504342.jpg,0,1,3,10,45,82,53,12,10,4,15,38,673,1365,220,6.204545454545454,3.589043980506588,training
201819,ava,269189.jpg,22,27,54,59,61,27,5,2,2,0,14,0,423,1010,259,3.8996138996139,2.2314072605270487,training
168891,ava,661963.jpg,1,4,17,30,75,38,17,4,1,1,18,38,836,953,188,5.069148936170213,2.920279651351085,training
134284,ava,151858.jpg,0,3,17,38,72,111,49,33,16,5,40,0,313,2036,344,5.918604651162791,3.4206208732858268,training
6539,ava,371465.jpg,1,7,16,31,71,58,28,13,13,4,19,24,532,1347,242,5.566115702479339,3.212999983591404,validation
