,dataset,sessionId,imageName,scaled_MOS_aesthetic,qualityScore,sessionId_imageName,set
4122,para,session434,iaa_pub30376_.jpg,3.0434782608695654,3.291304347826088,session434_iaa_pub30376_.jpg,training
4826,para,session364,iaa_pub25458_.jpg,3.730769230769231,3.930769230769231,session364_iaa_pub25458_.jpg,training
28105,para,session236,iaa_pub16478_.jpg,3.0961538461538463,3.246153846153846,session236_iaa_pub16478_.jpg,training
30976,para,session142,iaa_pub9912_.jpg,2.88,3.172,session142_iaa_pub9912_.jpg,training
9828,para,session306,iaa_pub21386_.jpg,2.74,2.944,session306_iaa_pub21386_.jpg,training
9837,para,session294,iaa_pub20567_.jpg,3.18,3.42,session294_iaa_pub20567_.jpg,training
16233,para,session294,iaa_pub20569_.jpg,3.48,3.684,session294_iaa_pub20569_.jpg,training
19944,para,session253,iaa_pub17671_.jpg,2.892857142857143,3.0107142857142857,session253_iaa_pub17671_.jpg,training
15927,para,session145,iaa_pub10124_.jpg,3.923076923076923,4.0346153846153845,session145_iaa_pub10124_.jpg,test
14673,para,session109,iaa_pub7599_.jpg,3.7857142857142856,4.05,session109_iaa_pub7599_.jpg,training
29791,para,session151,iaa_pub10561_.jpg,3.46,3.616,session151_iaa_pub10561_.jpg,training
24001,para,session163,iaa_pub11348_.jpg,3.482142857142857,3.667857142857143,session163_iaa_pub11348_.jpg,validation
23110,para,session148,iaa_pub10345_.jpg,3.78,3.92,session148_iaa_pub10345_.jpg,training
11228,para,session285,iaa_pub19926_.jpg,3.52,3.636,session285_iaa_pub19926_.jpg,training
29572,para,session238,iaa_pub16634_.jpg,1.62,1.668,session238_iaa_pub16634_.jpg,validation
23176,para,session89,iaa_pub6229_.jpg,3.72,3.828,session89_iaa_pub6229_.jpg,training
20686,para,session331,iaa_pub23104_.jpg,2.98,3.172,session331_iaa_pub23104_.jpg,validation
24244,para,session330,iaa_pub23079_.jpg,3.0384615384615383,3.284615384615385,session330_iaa_pub23079_.jpg,validation
12060,para,session15,iaa_pub990_.jpg,2.72,2.92,session15_iaa_pub990_.jpg,test
9556,para,session77,iaa_pub5365_.jpg,3.76,3.912,session77_iaa_pub5365_.jpg,training
1116,para,session9,iaa_pub571_.jpg,3.611111111111111,3.785185185185185,session9_iaa_pub571_.jpg,training
19962,para,session363,iaa_pub25342_.jpg,3.019230769230769,3.161538461538462,session363_iaa_pub25342_.jpg,training
23364,para,session308,iaa_pub21558_.jpg,3.96,4.096,session308_iaa_pub21558_.jpg,training
2618,para,session154,iaa_pub10748_.jpg,2.98,3.144,session154_iaa_pub10748_.jpg,training
8518,para,session292,iaa_pub20399_.jpg,3.338709677419355,3.606451612903226,session292_iaa_pub20399_.jpg,training
19180,para,session331,iaa_pub23132_.jpg,3.88,3.928,session331_iaa_pub23132_.jpg,training
5681,para,session62,iaa_pub4338_.jpg,3.02,3.324,session62_iaa_pub4338_.jpg,test
13527,para,session366,iaa_pub25555_.jpg,3.04,3.272,session366_iaa_pub25555_.jpg,training
6871,para,session385,iaa_pub26895_.jpg,4.36,4.436,session385_iaa_pub26895_.jpg,training
10990,para,session277,iaa_pub19332_.jpg,3.66,3.828,session277_iaa_pub19332_.jpg,training
29167,para,session336,iaa_pub23482_.jpg,2.3,2.38,session336_iaa_pub23482_.jpg,training
17907,para,session97,iaa_pub6733_.jpg,3.2,3.492,session97_iaa_pub6733_.jpg,training
15385,para,session372,iaa_pub26009_.jpg,2.66,2.792,session372_iaa_pub26009_.jpg,training
9546,para,session208,iaa_pub14534_.jpg,3.5,3.724,session208_iaa_pub14534_.jpg,training
18278,para,session15,iaa_pub1030_.jpg,2.84,3.22,session15_iaa_pub1030_.jpg,validation
25336,para,session377,iaa_pub26332_.jpg,3.1041666666666665,3.2458333333333336,session377_iaa_pub26332_.jpg,test
1296,para,session385,iaa_pub26930_.jpg,3.0,3.2,session385_iaa_pub26930_.jpg,training
29364,para,session206,iaa_pub14360_.jpg,2.48,2.588,session206_iaa_pub14360_.jpg,test
9445,para,session62,iaa_pub4294_.jpg,3.28,3.6,session62_iaa_pub4294_.jpg,training
2415,para,session421,iaa_pub29456_.jpg,3.019230769230769,3.257692307692308,session421_iaa_pub29456_.jpg,test
15681,para,session188,iaa_pub13127_.jpg,3.092592592592593,3.3703703703703702,session188_iaa_pub13127_.jpg,training
11083,para,session162,iaa_pub11300_.jpg,2.32,2.5,session162_iaa_pub11300_.jpg,training
5334,para,session373,iaa_pub26063_.jpg,3.88,3.984,session373_iaa_pub26063_.jpg,test
18169,para,session101,iaa_pub7034_.jpg,2.958333333333333,3.283333333333333,session101_iaa_pub7034_.jpg,training
21647,para,session76,iaa_pub5278_.jpg,1.72,1.716,session76_iaa_pub5278_.jpg,validation
17863,para,session12,iaa_pub793_.jpg,1.9,2.012,session12_iaa_pub793_.jpg,training
10508,para,session212,iaa_pub14830_.jpg,2.96,3.12,session212_iaa_pub14830_.jpg,training
11058,para,session223,iaa_pub15594_.jpg,3.26,3.54,session223_iaa_pub15594_.jpg,test
25748,para,session382,iaa_pub26676_.jpg,2.9038461538461537,2.996153846153846,session382_iaa_pub26676_.jpg,training
15771,para,session293,iaa_pub20467_.jpg,3.896551724137931,3.927586206896552,session293_iaa_pub20467_.jpg,training
14692,para,session442,iaa_pub30880_.jpg,2.88,3.08,session442_iaa_pub30880_.jpg,training
24169,para,session375,iaa_pub26182_.jpg,2.78,2.8760000000000003,session375_iaa_pub26182_.jpg,training
17113,para,session380,iaa_pub26557_.jpg,1.6153846153846154,1.669230769230769,session380_iaa_pub26557_.jpg,training
18800,para,session40,iaa_pub2796_.jpg,2.42,2.604,session40_iaa_pub2796_.jpg,training
19143,para,session300,iaa_pub20943_.jpg,4.14,4.328,session300_iaa_pub20943_.jpg,training
30421,para,session396,iaa_pub27666_.jpg,3.18,3.352,session396_iaa_pub27666_.jpg,training
25871,para,session286,iaa_pub19991_.jpg,3.083333333333333,3.3041666666666667,session286_iaa_pub19991_.jpg,test
11103,para,session364,iaa_pub25420_.jpg,3.2115384615384617,3.465384615384615,session364_iaa_pub25420_.jpg,validation
15901,para,session105,iaa_pub7303_.jpg,2.833333333333333,3.085185185185185,session105_iaa_pub7303_.jpg,training
12187,para,session268,iaa_pub18697_.jpg,3.12,3.428,session268_iaa_pub18697_.jpg,training
18503,para,session372,iaa_pub26028_.jpg,3.16,3.284,session372_iaa_pub26028_.jpg,training
4167,para,session92,iaa_pub6395_.jpg,3.076923076923077,3.2961538461538464,session92_iaa_pub6395_.jpg,training
9514,para,session290,iaa_pub20260_.jpg,3.0535714285714284,3.225,session290_iaa_pub20260_.jpg,training
13151,para,session36,iaa_pub2451_.jpg,3.537037037037037,3.685185185185185,session36_iaa_pub2451_.jpg,training
29223,para,session380,iaa_pub26545_.jpg,3.480769230769231,3.630769230769231,session380_iaa_pub26545_.jpg,training
28394,para,session369,iaa_pub25780_.jpg,1.74,1.7719999999999998,session369_iaa_pub25780_.jpg,training
2128,para,session432,iaa_pub30177_.jpg,3.1923076923076925,3.392307692307692,session432_iaa_pub30177_.jpg,training
1886,para,session13,iaa_pub845_.jpg,1.4038461538461535,1.4500000000000002,session13_iaa_pub845_.jpg,training
24808,para,session222,iaa_pub15494_.jpg,3.26,3.564,session222_iaa_pub15494_.jpg,training
10706,para,session419,iaa_pub29323_.jpg,3.8461538461538463,3.911538461538462,session419_iaa_pub29323_.jpg,training
3571,para,session264,iaa_pub18477_.jpg,3.466666666666667,3.603333333333333,session264_iaa_pub18477_.jpg,test
21332,para,session169,iaa_pub11775_.jpg,3.62,3.792,session169_iaa_pub11775_.jpg,training
5726,para,session435,iaa_pub30437_.jpg,3.2,3.3760000000000003,session435_iaa_pub30437_.jpg,training
16876,para,session387,iaa_pub27043_.jpg,3.2115384615384617,3.4538461538461536,session387_iaa_pub27043_.jpg,training
7665,para,session10,iaa_pub677_.jpg,3.34,3.524,session10_iaa_pub677_.jpg,training
16175,para,session446,iaa_pub31172_.jpg,3.12,3.384,session446_iaa_pub31172_.jpg,validation
14386,para,session49,iaa_pub3420_.jpg,3.84,3.896,session49_iaa_pub3420_.jpg,test
18957,para,session227,iaa_pub15837_.jpg,3.2,3.344,session227_iaa_pub15837_.jpg,validation
12546,para,session278,iaa_pub19437_.jpg,3.1041666666666665,3.4125,session278_iaa_pub19437_.jpg,training
11470,para,session47,iaa_pub3250_.jpg,3.216666666666667,3.3433333333333333,session47_iaa_pub3250_.jpg,training
21503,para,session410,iaa_pub28666_.jpg,3.4,3.652,session410_iaa_pub28666_.jpg,training
13798,para,session411,iaa_pub28727_.jpg,2.0,1.96,session411_iaa_pub28727_.jpg,test
13232,para,session365,iaa_pub25520_.jpg,4.0,4.064,session365_iaa_pub25520_.jpg,training
27027,para,session57,iaa_pub3949_.jpg,3.2142857142857144,3.421428571428572,session57_iaa_pub3949_.jpg,test
10214,para,session216,iaa_pub15094_.jpg,3.64,3.68,session216_iaa_pub15094_.jpg,test
13700,para,session301,iaa_pub21024_.jpg,3.3541666666666665,3.4416666666666664,session301_iaa_pub21024_.jpg,training
1890,para,session185,iaa_pub12897_.jpg,3.32,3.568,session185_iaa_pub12897_.jpg,training
6196,para,session67,iaa_pub4626_.jpg,3.5,3.6916666666666655,session67_iaa_pub4626_.jpg,training
24482,para,session318,iaa_pub22220_.jpg,2.4375,2.6791666666666667,session318_iaa_pub22220_.jpg,training
30775,para,session242,iaa_pub16872_.jpg,3.56,3.676,session242_iaa_pub16872_.jpg,training
27084,para,session129,iaa_pub9018_.jpg,2.88,3.064,session129_iaa_pub9018_.jpg,training
3375,para,session192,iaa_pub13417_.jpg,2.98,3.128,session192_iaa_pub13417_.jpg,training
21555,para,session431,iaa_pub30105_.jpg,3.28,3.364,session431_iaa_pub30105_.jpg,training
11464,para,session160,iaa_pub11133_.jpg,3.807692307692308,3.923076923076923,session160_iaa_pub11133_.jpg,test
1537,para,session30,iaa_pub2091_.jpg,3.5,3.792,session30_iaa_pub2091_.jpg,test
13143,para,session282,iaa_pub19673_.jpg,3.56,3.64,session282_iaa_pub19673_.jpg,test
24242,para,session418,iaa_pub29225_.jpg,3.16,3.324,session418_iaa_pub29225_.jpg,training
19349,para,session431,iaa_pub30151_.jpg,3.72,3.848,session431_iaa_pub30151_.jpg,training
4651,para,session419,iaa_pub29271_.jpg,3.730769230769231,3.7884615384615374,session419_iaa_pub29271_.jpg,training
13597,para,session381,iaa_pub26610_.jpg,2.78,3.028,session381_iaa_pub26610_.jpg,training
13701,para,session355,iaa_pub24834_.jpg,2.94,3.136,session355_iaa_pub24834_.jpg,training
17548,para,session177,iaa_pub12345_.jpg,3.020833333333333,3.2625,session177_iaa_pub12345_.jpg,training
22525,para,session148,iaa_pub10340_.jpg,2.68,2.832,session148_iaa_pub10340_.jpg,test
29225,para,session152,iaa_pub10632_.jpg,1.4038461538461535,1.4115384615384616,session152_iaa_pub10632_.jpg,validation
8494,para,session247,iaa_pub17241_.jpg,3.3,3.532,session247_iaa_pub17241_.jpg,test
16362,para,session236,iaa_pub16465_.jpg,2.9615384615384617,3.180769230769231,session236_iaa_pub16465_.jpg,training
10515,para,session322,iaa_pub22509_.jpg,2.28,2.3280000000000003,session322_iaa_pub22509_.jpg,training
4218,para,session70,iaa_pub4869_.jpg,2.8,2.9560000000000004,session70_iaa_pub4869_.jpg,training
6850,para,session410,iaa_pub28689_.jpg,3.92,4.0760000000000005,session410_iaa_pub28689_.jpg,training
20466,para,session241,iaa_pub16833_.jpg,2.020833333333333,2.154166666666667,session241_iaa_pub16833_.jpg,test
24776,para,session279,iaa_pub19474_.jpg,3.625,3.741666666666666,session279_iaa_pub19474_.jpg,test
10349,para,session350,iaa_pub24452_.jpg,2.84,3.044,session350_iaa_pub24452_.jpg,training
1260,para,session194,iaa_pub13537_.jpg,3.7,3.856,session194_iaa_pub13537_.jpg,training
19613,para,session271,iaa_pub18949_.jpg,3.4,3.672,session271_iaa_pub18949_.jpg,training
29532,para,session27,iaa_pub1857_.jpg,2.76,2.972,session27_iaa_pub1857_.jpg,training
2129,para,session84,iaa_pub5819_.jpg,3.037037037037037,3.307407407407408,session84_iaa_pub5819_.jpg,training
12082,para,session54,iaa_pub3763_.jpg,3.62,3.852,session54_iaa_pub3763_.jpg,training
22999,para,session76,iaa_pub5277_.jpg,2.6,2.468,session76_iaa_pub5277_.jpg,test
28389,para,session421,iaa_pub29439_.jpg,3.230769230769231,3.465384615384615,session421_iaa_pub29439_.jpg,validation
7718,para,session299,iaa_pub20923_.jpg,3.5961538461538463,3.776923076923077,session299_iaa_pub20923_.jpg,training
595,para,session111,iaa_pub7752_.jpg,3.230769230769231,3.369230769230769,session111_iaa_pub7752_.jpg,training
16427,para,session140,iaa_pub9748_.jpg,3.1346153846153846,3.373076923076923,session140_iaa_pub9748_.jpg,training
18607,para,session386,iaa_pub27006_.jpg,3.38,3.58,session386_iaa_pub27006_.jpg,training
16017,para,session1,iaa_pub13_.jpg,1.5,1.6125,session1_iaa_pub13_.jpg,training
28483,para,session249,iaa_pub17391_.jpg,3.02,3.184,session249_iaa_pub17391_.jpg,validation
29555,para,session194,iaa_pub13565_.jpg,3.22,3.3760000000000003,session194_iaa_pub13565_.jpg,training
28935,para,session408,iaa_pub28509_.jpg,3.645161290322581,3.729032258064516,session408_iaa_pub28509_.jpg,training
24593,para,session314,iaa_pub21961_.jpg,2.48,2.584,session314_iaa_pub21961_.jpg,training
27892,para,session42,iaa_pub2878_.jpg,4.090909090909091,4.106060606060606,session42_iaa_pub2878_.jpg,training
2528,para,session196,iaa_pub13669_.jpg,3.84,3.932,session196_iaa_pub13669_.jpg,training
48,para,session345,iaa_pub24113_.jpg,2.86,3.04,session345_iaa_pub24113_.jpg,training
7220,para,session55,iaa_pub3835_.jpg,2.767857142857143,3.0142857142857147,session55_iaa_pub3835_.jpg,test
11359,para,session321,iaa_pub22430_.jpg,3.86,3.996,session321_iaa_pub22430_.jpg,training
24043,para,session372,iaa_pub26005_.jpg,2.32,2.436,session372_iaa_pub26005_.jpg,training
9751,para,session22,iaa_pub1511_.jpg,3.46,3.624,session22_iaa_pub1511_.jpg,training
5280,para,session231,iaa_pub16126_.jpg,3.203703703703704,3.351851851851852,session231_iaa_pub16126_.jpg,training
24125,para,session165,iaa_pub11490_.jpg,3.14,3.26,session165_iaa_pub11490_.jpg,training
12485,para,session209,iaa_pub14622_.jpg,3.12,3.332,session209_iaa_pub14622_.jpg,test
6190,para,session362,iaa_pub25338_.jpg,3.42,3.52,session362_iaa_pub25338_.jpg,training
21923,para,session124,iaa_pub8612_.jpg,3.0892857142857144,3.3428571428571425,session124_iaa_pub8612_.jpg,test
24197,para,session155,iaa_pub10811_.jpg,2.14,2.092,session155_iaa_pub10811_.jpg,training
3595,para,session246,iaa_pub17219_.jpg,3.06,3.22,session246_iaa_pub17219_.jpg,validation
1197,para,session119,iaa_pub8318_.jpg,3.5892857142857144,3.742857142857143,session119_iaa_pub8318_.jpg,training
10334,para,session348,iaa_pub24322_.jpg,3.5,3.632,session348_iaa_pub24322_.jpg,training
17564,para,session396,iaa_pub27710_.jpg,3.38,3.672,session396_iaa_pub27710_.jpg,training
8258,para,session328,iaa_pub22908_.jpg,2.94,3.268,session328_iaa_pub22908_.jpg,test
11528,para,session229,iaa_pub16026_.jpg,3.6875,3.929166666666666,session229_iaa_pub16026_.jpg,training
20025,para,session393,iaa_pub27484_.jpg,3.68,3.824,session393_iaa_pub27484_.jpg,training
17088,para,session366,iaa_pub25572_.jpg,3.28,3.452,session366_iaa_pub25572_.jpg,training
16543,para,session132,iaa_pub9239_.jpg,3.6607142857142856,3.832142857142857,session132_iaa_pub9239_.jpg,training
17999,para,session387,iaa_pub27078_.jpg,3.1153846153846154,3.35,session387_iaa_pub27078_.jpg,validation
469,para,session295,iaa_pub20584_.jpg,3.68,3.888,session295_iaa_pub20584_.jpg,training
7542,para,session441,iaa_pub30814_.jpg,3.0,3.252,session441_iaa_pub30814_.jpg,training
10943,para,session115,iaa_pub8046_.jpg,2.84,3.052,session115_iaa_pub8046_.jpg,training
17539,para,session402,iaa_pub28095_.jpg,3.7884615384615374,3.880769230769231,session402_iaa_pub28095_.jpg,training
18328,para,session364,iaa_pub25430_.jpg,3.8461538461538463,3.984615384615384,session364_iaa_pub25430_.jpg,training
28040,para,session248,iaa_pub17360_.jpg,3.94,4.0,session248_iaa_pub17360_.jpg,training
14381,para,session217,iaa_pub15148_.jpg,2.9375,3.125,session217_iaa_pub15148_.jpg,training
28978,para,session105,iaa_pub7305_.jpg,2.851851851851852,2.8814814814814813,session105_iaa_pub7305_.jpg,training
603,para,session159,iaa_pub11121_.jpg,2.86,3.088,session159_iaa_pub11121_.jpg,test
17275,para,session300,iaa_pub20996_.jpg,3.62,3.888,session300_iaa_pub20996_.jpg,training
11706,para,session43,iaa_pub3008_.jpg,3.82,3.944,session43_iaa_pub3008_.jpg,test
30862,para,session126,iaa_pub8775_.jpg,3.9814814814814814,4.044444444444444,session126_iaa_pub8775_.jpg,training
2743,para,session396,iaa_pub27692_.jpg,3.02,3.344,session396_iaa_pub27692_.jpg,test
1641,para,session220,iaa_pub15386_.jpg,3.16,3.2960000000000003,session220_iaa_pub15386_.jpg,test
22284,para,session178,iaa_pub12443_.jpg,3.803571428571429,3.882142857142857,session178_iaa_pub12443_.jpg,training
1798,para,session223,iaa_pub15596_.jpg,3.62,3.788,session223_iaa_pub15596_.jpg,test
6630,para,session38,iaa_pub2598_.jpg,3.1,3.248,session38_iaa_pub2598_.jpg,validation
30203,para,session44,iaa_pub3052_.jpg,3.3035714285714284,3.575,session44_iaa_pub3052_.jpg,training
7726,para,session205,iaa_pub14308_.jpg,3.66,3.816,session205_iaa_pub14308_.jpg,test
11995,para,session324,iaa_pub22648_.jpg,3.3,3.48,session324_iaa_pub22648_.jpg,training
3708,para,session232,iaa_pub16194_.jpg,2.62,2.712,session232_iaa_pub16194_.jpg,training
31209,para,session174,iaa_pub12179_.jpg,3.5,3.553846153846154,session174_iaa_pub12179_.jpg,test
16903,para,session412,iaa_pub28793_.jpg,2.84,3.036,session412_iaa_pub28793_.jpg,training
19684,para,session283,iaa_pub19787_.jpg,3.092592592592593,3.255555555555556,session283_iaa_pub19787_.jpg,training
10310,para,session107,iaa_pub7473_.jpg,3.923076923076923,3.907692307692308,session107_iaa_pub7473_.jpg,training
4610,para,session85,iaa_pub5938_.jpg,3.06,3.276,session85_iaa_pub5938_.jpg,test
13771,para,session63,iaa_pub4368_.jpg,3.26,3.524,session63_iaa_pub4368_.jpg,training
20675,para,session405,iaa_pub28300_.jpg,3.4,3.636,session405_iaa_pub28300_.jpg,validation
13494,para,session375,iaa_pub26191_.jpg,2.82,3.028,session375_iaa_pub26191_.jpg,test
1049,para,session295,iaa_pub20611_.jpg,3.6,3.72,session295_iaa_pub20611_.jpg,training
21674,para,session66,iaa_pub4602_.jpg,2.783333333333333,2.9633333333333334,session66_iaa_pub4602_.jpg,training
4860,para,session90,iaa_pub6236_.jpg,2.96,3.124,session90_iaa_pub6236_.jpg,training
23928,para,session206,iaa_pub14414_.jpg,3.42,3.636,session206_iaa_pub14414_.jpg,training
9584,para,session183,iaa_pub12793_.jpg,3.0,3.2,session183_iaa_pub12793_.jpg,validation
25404,para,session34,iaa_pub2379_.jpg,4.38,4.368,session34_iaa_pub2379_.jpg,training
11188,para,session72,iaa_pub5024_.jpg,3.3529411764705883,3.576470588235294,session72_iaa_pub5024_.jpg,training
7154,para,session218,iaa_pub15246_.jpg,3.92,4.012,session218_iaa_pub15246_.jpg,validation
25900,para,session247,iaa_pub17224_.jpg,3.24,3.4360000000000004,session247_iaa_pub17224_.jpg,training
7244,para,session89,iaa_pub6208_.jpg,3.52,3.624,session89_iaa_pub6208_.jpg,validation
5306,para,session227,iaa_pub15865_.jpg,2.98,3.184,session227_iaa_pub15865_.jpg,training
4382,para,session189,iaa_pub13168_.jpg,3.36,3.448,session189_iaa_pub13168_.jpg,training
15394,para,session284,iaa_pub19814_.jpg,3.583333333333333,3.6875,session284_iaa_pub19814_.jpg,training
3076,para,session181,iaa_pub12657_.jpg,2.9615384615384617,3.180769230769231,session181_iaa_pub12657_.jpg,training
28446,para,session132,iaa_pub9199_.jpg,2.482142857142857,2.6785714285714284,session132_iaa_pub9199_.jpg,training
2520,para,session416,iaa_pub29091_.jpg,3.88,4.008,session416_iaa_pub29091_.jpg,validation
12679,para,session392,iaa_pub27434_.jpg,3.7916666666666665,4.008333333333334,session392_iaa_pub27434_.jpg,training
23945,para,session258,iaa_pub18036_.jpg,1.807692307692308,1.823076923076923,session258_iaa_pub18036_.jpg,test
29698,para,session30,iaa_pub2038_.jpg,2.78,3.004,session30_iaa_pub2038_.jpg,training
10557,para,session207,iaa_pub14457_.jpg,3.08,3.332,session207_iaa_pub14457_.jpg,training
7565,para,session243,iaa_pub16995_.jpg,3.18,3.28,session243_iaa_pub16995_.jpg,training
27884,para,session92,iaa_pub6436_.jpg,2.269230769230769,2.338461538461538,session92_iaa_pub6436_.jpg,training
24377,para,session72,iaa_pub4978_.jpg,1.6176470588235294,1.811764705882353,session72_iaa_pub4978_.jpg,training
4637,para,session142,iaa_pub9924_.jpg,3.68,3.792,session142_iaa_pub9924_.jpg,training
14472,para,session332,iaa_pub23180_.jpg,3.480769230769231,3.7615384615384615,session332_iaa_pub23180_.jpg,test
8983,para,session167,iaa_pub11673_.jpg,3.76,3.936,session167_iaa_pub11673_.jpg,training
18439,para,session313,iaa_pub21864_.jpg,3.76,3.988,session313_iaa_pub21864_.jpg,validation
10745,para,session109,iaa_pub7582_.jpg,3.821428571428572,4.017857142857143,session109_iaa_pub7582_.jpg,test
22160,para,session370,iaa_pub25876_.jpg,3.271428571428572,3.46,session370_iaa_pub25876_.jpg,training
27837,para,session47,iaa_pub3231_.jpg,3.033333333333333,3.236666666666667,session47_iaa_pub3231_.jpg,test
13695,para,session196,iaa_pub13708_.jpg,2.98,3.176,session196_iaa_pub13708_.jpg,training
355,para,session307,iaa_pub21451_.jpg,3.2291666666666665,3.475,session307_iaa_pub21451_.jpg,test
16366,para,session331,iaa_pub23163_.jpg,2.7,2.772,session331_iaa_pub23163_.jpg,training
30492,para,session179,iaa_pub12486_.jpg,3.480769230769231,3.6384615384615375,session179_iaa_pub12486_.jpg,test
4131,para,session12,iaa_pub774_.jpg,2.82,3.044,session12_iaa_pub774_.jpg,training
3108,para,session119,iaa_pub8324_.jpg,3.357142857142857,3.503571428571429,session119_iaa_pub8324_.jpg,training
24592,para,session288,iaa_pub20158_.jpg,3.3,3.324,session288_iaa_pub20158_.jpg,training
21751,para,session179,iaa_pub12481_.jpg,3.3846153846153846,3.4923076923076923,session179_iaa_pub12481_.jpg,training
22908,para,session102,iaa_pub7078_.jpg,3.1923076923076925,3.276923076923077,session102_iaa_pub7078_.jpg,test
18858,para,session53,iaa_pub3670_.jpg,3.66,3.728,session53_iaa_pub3670_.jpg,training
11226,para,session227,iaa_pub15850_.jpg,3.22,3.452,session227_iaa_pub15850_.jpg,test
28170,para,session54,iaa_pub3761_.jpg,4.0,4.156000000000001,session54_iaa_pub3761_.jpg,training
21954,para,session410,iaa_pub28695_.jpg,2.64,2.716,session410_iaa_pub28695_.jpg,validation
26703,para,session40,iaa_pub2735_.jpg,3.54,3.616,session40_iaa_pub2735_.jpg,training
22489,para,session167,iaa_pub11671_.jpg,3.4,3.508,session167_iaa_pub11671_.jpg,training
2402,para,session195,iaa_pub13584_.jpg,3.25,3.615384615384616,session195_iaa_pub13584_.jpg,training
5401,para,session17,iaa_pub1190_.jpg,3.212121212121212,3.4212121212121214,session17_iaa_pub1190_.jpg,test
15193,para,session51,iaa_pub3557_.jpg,2.8653846153846154,2.9692307692307693,session51_iaa_pub3557_.jpg,training
913,para,session129,iaa_pub8994_.jpg,2.72,2.8160000000000003,session129_iaa_pub8994_.jpg,test
15109,para,session255,iaa_pub17794_.jpg,3.351851851851852,3.522222222222222,session255_iaa_pub17794_.jpg,training
855,para,session97,iaa_pub6776_.jpg,2.9,3.264,session97_iaa_pub6776_.jpg,training
16254,para,session224,iaa_pub15661_.jpg,3.64,3.74,session224_iaa_pub15661_.jpg,training
22168,para,session149,iaa_pub10377_.jpg,3.72,3.896,session149_iaa_pub10377_.jpg,training
14843,para,session101,iaa_pub7070_.jpg,3.208333333333333,3.458333333333333,session101_iaa_pub7070_.jpg,test
23221,para,session277,iaa_pub19352_.jpg,3.9,3.884,session277_iaa_pub19352_.jpg,training
6817,para,session171,iaa_pub11911_.jpg,3.6,3.896,session171_iaa_pub11911_.jpg,training
586,para,session48,iaa_pub3345_.jpg,1.84,1.78,session48_iaa_pub3345_.jpg,test
1388,para,session67,iaa_pub4641_.jpg,2.75,3.095833333333333,session67_iaa_pub4641_.jpg,validation
15093,para,session155,iaa_pub10832_.jpg,2.32,2.424,session155_iaa_pub10832_.jpg,training
30343,para,session18,iaa_pub1224_.jpg,3.515625,3.671875,session18_iaa_pub1224_.jpg,training
14870,para,session38,iaa_pub2653_.jpg,2.98,3.26,session38_iaa_pub2653_.jpg,test
28926,para,session434,iaa_pub30337_.jpg,2.9130434782608696,3.252173913043478,session434_iaa_pub30337_.jpg,training
17076,para,session61,iaa_pub4241_.jpg,2.857142857142857,2.9964285714285714,session61_iaa_pub4241_.jpg,test
4374,para,session133,iaa_pub9270_.jpg,2.732142857142857,2.892857142857143,session133_iaa_pub9270_.jpg,test
14368,para,session34,iaa_pub2348_.jpg,3.14,3.392,session34_iaa_pub2348_.jpg,training
1853,para,session113,iaa_pub7863_.jpg,2.6153846153846154,2.8461538461538463,session113_iaa_pub7863_.jpg,training
11778,para,session22,iaa_pub1534_.jpg,3.8,3.936,session22_iaa_pub1534_.jpg,training
13445,para,session168,iaa_pub11693_.jpg,3.06,3.276,session168_iaa_pub11693_.jpg,training
5710,para,session91,iaa_pub6313_.jpg,3.0,3.2111111111111112,session91_iaa_pub6313_.jpg,test
10075,para,session341,iaa_pub23808_.jpg,2.9038461538461537,3.123076923076923,session341_iaa_pub23808_.jpg,validation
27377,para,session287,iaa_pub20090_.jpg,2.826923076923077,3.053846153846154,session287_iaa_pub20090_.jpg,training
7934,para,session169,iaa_pub11825_.jpg,3.28,3.3960000000000004,session169_iaa_pub11825_.jpg,training
26484,para,session87,iaa_pub6056_.jpg,3.42,3.652,session87_iaa_pub6056_.jpg,training
12544,para,session387,iaa_pub27024_.jpg,4.038461538461538,4.153846153846154,session387_iaa_pub27024_.jpg,training
13937,para,session244,iaa_pub17031_.jpg,3.142857142857143,3.375,session244_iaa_pub17031_.jpg,training
10185,para,session55,iaa_pub3838_.jpg,1.9107142857142856,1.975,session55_iaa_pub3838_.jpg,training
22675,para,session335,iaa_pub23391_.jpg,3.48,3.604,session335_iaa_pub23391_.jpg,test
24607,para,session361,iaa_pub25247_.jpg,3.08,3.204,session361_iaa_pub25247_.jpg,training
29464,para,session165,iaa_pub11530_.jpg,3.7,3.824,session165_iaa_pub11530_.jpg,training
28258,para,session421,iaa_pub29425_.jpg,2.923076923076923,3.269230769230769,session421_iaa_pub29425_.jpg,training
956,para,session23,iaa_pub1545_.jpg,2.52,2.8080000000000003,session23_iaa_pub1545_.jpg,training
21788,para,session165,iaa_pub11547_.jpg,3.1,3.3160000000000003,session165_iaa_pub11547_.jpg,training
27154,para,session391,iaa_pub27360_.jpg,3.36,3.4960000000000004,session391_iaa_pub27360_.jpg,training
20280,para,session338,iaa_pub23652_.jpg,3.4545454545454546,3.6151515151515152,session338_iaa_pub23652_.jpg,training
12757,para,session280,iaa_pub19535_.jpg,3.16,3.284,session280_iaa_pub19535_.jpg,training
25690,para,session430,iaa_pub30043_.jpg,3.78,3.8,session430_iaa_pub30043_.jpg,training
