Index,dataset,ID,1,2,3,4,5,6,7,8,9,10,sem1,sem2,challegeID,sum_score,total_scorer,MOS,scaled_MOS_aesthetic,set
200375,ava,674123.jpg,0,0,6,9,41,54,42,12,4,3,15,18,854,1039,171,6.076023391812866,3.5133426993470884,test
41023,ava,446225.jpg,2,8,14,72,58,26,7,6,1,2,26,40,610,920,196,4.6938775510204085,2.69923958994584,training
245139,ava,17957.jpg,2,1,5,18,27,59,60,34,26,5,20,35,87,1556,237,6.565400843881856,3.801592820023065,test
61070,ava,510065.jpg,0,0,1,20,55,75,38,21,1,4,12,38,680,1291,215,6.004651162790697,3.471303464516029,training
205718,ava,758939.jpg,2,13,21,41,79,33,10,2,3,1,20,0,985,971,205,4.736585365853658,2.7243950864392823,training
207052,ava,654363.jpg,0,1,2,8,38,62,45,26,17,7,28,40,826,1348,206,6.543689320388349,3.7888044309368833,training
24077,ava,118105.jpg,7,19,68,88,64,27,12,3,2,3,19,41,272,1239,293,4.228668941979522,2.425225253713948,test
143603,ava,67649.jpg,0,1,7,23,41,55,34,15,6,2,15,38,195,1082,184,5.880434782608695,3.398138290219549,training
59067,ava,223948.jpg,0,1,6,10,47,63,63,34,19,11,14,27,372,1667,254,6.562992125984252,3.8001740517048206,test
251586,ava,928989.jpg,5,6,13,37,50,33,14,10,3,1,2,10,1326,867,172,5.040697674418604,2.9035214627614545,training
198525,ava,146885.jpg,5,16,42,109,103,36,7,1,1,0,8,17,308,1396,320,4.3625,2.504053606882859,training
120042,ava,814925.jpg,0,5,2,3,35,52,49,34,23,24,5,19,1081,1577,227,6.947136563876652,4.026440464493858,training
209176,ava,104713.jpg,0,1,8,16,68,51,28,11,3,2,2,28,256,1067,188,5.675531914893617,3.2774476533787684,training
108072,ava,254903.jpg,6,10,24,54,78,51,23,15,2,2,40,0,404,1329,265,5.0150943396226415,2.888440742729418,training
20672,ava,635617.jpg,0,0,2,8,47,87,60,19,9,10,19,48,804,1548,242,6.396694214876033,3.702222270840284,training
55358,ava,50548.jpg,1,3,20,50,66,43,12,5,1,0,7,20,163,988,201,4.91542288557214,2.8297328710517564,training
189530,ava,55913.jpg,3,4,5,19,42,49,52,40,20,22,17,21,179,1690,256,6.6015625,3.8228925380542687,training
23185,ava,188574.jpg,0,3,10,53,115,47,22,9,5,2,19,0,348,1396,266,5.24812030075188,3.025696272448162,validation
34183,ava,146185.jpg,4,19,45,87,96,56,17,4,1,2,2,7,309,1521,331,4.595166163141994,2.6410972105866146,training
45116,ava,482781.jpg,0,1,5,30,59,22,11,5,0,0,19,0,646,681,133,5.120300751879699,2.950408781716037,training
70518,ava,659487.jpg,2,5,14,30,77,58,30,6,2,1,14,15,833,1193,225,5.302222222222222,3.0575630561070666,training
55212,ava,808852.jpg,0,3,6,16,42,35,26,10,9,2,2,20,1071,871,149,5.845637583892618,3.377642256561502,training
140587,ava,38721.jpg,0,0,1,8,12,27,38,32,16,21,19,22,140,1133,155,7.309677419354839,4.239982066992592,training
47313,ava,724376.jpg,1,1,5,19,60,34,23,13,8,2,21,40,924,955,166,5.753012048192771,3.3230845287171182,training
202794,ava,720298.jpg,2,4,8,22,48,56,27,10,8,3,15,19,916,1069,188,5.6861702127659575,3.2837137586775,training
215023,ava,358363.jpg,3,6,31,57,71,29,11,4,1,2,2,20,517,1003,215,4.665116279069768,2.682298801040432,training
117194,ava,226337.jpg,6,14,32,90,55,31,10,2,3,2,1,18,374,1084,245,4.424489795918367,2.540566458217966,training
139888,ava,123824.jpg,5,20,45,88,80,28,12,0,1,0,40,0,282,1193,279,4.275985663082437,2.453095460055174,training
196848,ava,34185.jpg,3,11,28,58,55,24,11,4,3,0,15,19,129,896,197,4.548223350253807,2.613447241380469,training
218707,ava,744423.jpg,4,6,16,31,44,27,20,6,3,0,17,29,956,785,157,5.0,2.879549966909332,test
172398,ava,428565.jpg,0,0,2,18,45,45,23,20,8,4,19,22,589,1006,165,6.096969696969697,3.525680364197902,training
216764,ava,702460.jpg,24,26,30,52,29,8,2,1,1,1,22,38,897,608,174,3.4942528735632186,1.992643982442928,training
124691,ava,31100.jpg,4,10,27,47,63,39,25,13,3,1,20,36,121,1158,232,4.991379310344827,2.874472260891394,training
89915,ava,769168.jpg,0,0,2,8,26,47,42,22,6,2,14,15,993,994,155,6.412903225806452,3.711769603552444,training
152308,ava,897952.jpg,6,6,10,13,48,62,42,34,22,17,17,21,1241,1646,260,6.330769230769231,3.6633915389706257,training
74666,ava,952056.jpg,0,0,4,9,42,54,36,20,6,1,27,38,1391,1058,172,6.151162790697675,3.557600849583673,test
141540,ava,599326.jpg,4,10,25,61,30,5,4,1,0,1,19,22,755,569,141,4.035460992907802,2.311423086491028,training
160478,ava,288001.jpg,6,7,22,58,55,25,8,0,3,1,14,19,441,836,185,4.518918918918919,2.596186524048867,training
242466,ava,96674.jpg,4,17,43,62,82,48,27,16,3,4,2,0,244,1497,306,4.892156862745098,2.816028860253565,training
68236,ava,891106.jpg,0,1,2,7,46,46,30,12,1,3,18,21,1224,887,148,5.993243243243243,3.464584041354392,training
239284,ava,828824.jpg,3,1,6,28,86,80,32,12,5,5,40,0,1110,1460,258,5.658914728682171,3.267659899753231,test
175763,ava,814489.jpg,2,6,10,40,71,40,4,2,0,0,38,0,1080,843,175,4.817142857142857,2.7718445684031385,training
136310,ava,817424.jpg,0,0,1,9,31,47,35,22,9,3,14,15,1086,1008,157,6.420382165605096,3.716174803036754,training
167839,ava,150733.jpg,0,4,9,42,73,42,15,3,2,0,16,17,312,967,190,5.089473684210526,2.932251210421819,training
37208,ava,767608.jpg,1,6,8,32,56,31,12,1,2,1,17,39,997,751,150,5.006666666666667,2.88347672622987,training
59579,ava,712152.jpg,0,2,6,21,62,66,35,19,5,3,10,20,906,1284,219,5.863013698630137,3.3878770296365466,training
188245,ava,558870.jpg,0,2,1,4,18,33,33,20,13,10,19,22,714,919,134,6.858208955223881,3.9740608670742903,training
242770,ava,51183.jpg,3,13,21,36,53,31,21,13,4,4,6,18,172,1014,199,5.0954773869346734,2.9357874747662867,training
43076,ava,316878.jpg,4,9,16,37,55,48,23,10,4,2,5,40,473,1078,208,5.182692307692308,2.9871582752125443,training
46241,ava,939707.jpg,2,4,14,34,71,48,14,9,2,2,21,40,1354,1039,200,5.195,2.9944076770350763,training
55455,ava,52926.jpg,1,3,5,19,44,66,44,11,10,3,2,20,163,1230,206,5.970873786407767,3.451408120385779,training
9334,ava,27750.jpg,0,0,8,15,29,47,50,48,34,22,2,10,114,1771,253,7.0,4.057577763070814,training
182891,ava,538922.jpg,0,1,6,26,51,56,24,8,4,3,1,18,698,1013,179,5.659217877094972,3.267838458381552,training
34518,ava,914170.jpg,0,2,3,10,53,68,32,12,3,2,2,20,1281,1093,185,5.908108108108108,3.4144382635448154,training
196461,ava,907811.jpg,0,2,3,4,14,43,34,17,10,3,18,0,1262,851,130,6.546153846153846,3.790256070864939,training
165350,ava,412803.jpg,2,3,29,54,101,50,21,8,2,3,22,40,571,1375,273,5.0366300366300365,2.9011255675716296,training
19965,ava,447677.jpg,0,0,1,22,99,131,54,25,12,4,12,17,616,2098,348,6.028735632183908,3.485489551716531,training
68911,ava,568219.jpg,1,3,9,57,77,50,12,9,1,2,29,40,724,1132,221,5.122171945701357,2.9515109408829963,training
194275,ava,722314.jpg,7,14,26,44,58,31,9,3,0,1,15,19,920,862,193,4.466321243523316,2.5652057622341173,training
190623,ava,288331.jpg,2,14,32,94,92,62,25,11,7,3,18,38,442,1690,342,4.941520467836257,2.8451047097116278,training
227562,ava,88032.jpg,0,0,7,35,51,50,29,11,8,3,18,22,232,1109,194,5.716494845360825,3.3015753887300687,validation
45683,ava,276468.jpg,2,14,26,86,136,65,31,11,2,3,2,0,428,1875,376,4.986702127659575,2.871717335285917,training
158987,ava,196937.jpg,0,4,15,43,72,54,46,18,10,1,2,21,353,1475,263,5.608365019011407,3.2378854182132044,training
19118,ava,281238.jpg,1,4,11,42,120,147,74,29,7,5,17,21,430,2555,440,5.806818181818182,3.354777089224475,training
215265,ava,356837.jpg,5,6,30,58,67,27,9,6,1,0,40,0,517,956,209,4.574162679425838,2.628725866769686,training
126594,ava,82799.jpg,4,12,12,62,68,26,12,1,0,3,20,23,220,930,200,4.65,2.6733951025810723,training
68165,ava,432214.jpg,1,5,6,43,87,81,46,19,7,7,19,29,591,1729,302,5.725165562913907,3.3066825618751667,training
200264,ava,673924.jpg,0,0,6,18,47,48,25,11,5,0,20,45,854,921,160,5.75625,3.324991727332892,training
226264,ava,315750.jpg,2,2,2,14,36,44,23,7,3,1,17,21,475,766,134,5.7164179104477615,3.3015300729970267,training
12541,ava,394490.jpg,0,0,0,11,41,60,51,21,11,5,14,15,552,1283,200,6.415,3.713004632693581,test
64804,ava,333259.jpg,3,16,38,89,40,12,5,0,1,0,17,0,493,821,204,4.0245098039215685,2.304972683977628,training
16614,ava,340697.jpg,3,2,8,14,60,102,47,32,9,14,15,19,501,1805,291,6.202749140893471,3.5879859268002576,validation
96175,ava,894689.jpg,0,0,4,7,34,54,21,7,0,1,14,15,1221,747,128,5.8359375,3.3719287723362013,training
127819,ava,11040.jpg,1,13,31,73,55,38,13,2,3,0,14,15,57,1049,229,4.580786026200873,2.63262711007199,validation
219539,ava,468316.jpg,6,10,26,97,66,14,3,2,0,1,2,24,635,953,225,4.235555555555556,2.429281564820943,training
59110,ava,664824.jpg,0,1,1,5,32,41,19,12,9,4,17,21,842,781,124,6.298387096774194,3.644318011998036,test
196287,ava,590460.jpg,0,0,1,6,29,56,60,30,21,11,2,23,746,1467,214,6.855140186915888,3.972253319890893,training
79197,ava,504339.jpg,0,1,9,39,73,36,13,4,1,0,15,38,664,898,176,5.102272727272728,2.9397900246675897,training
194330,ava,721887.jpg,2,8,34,65,64,10,2,4,0,3,2,27,920,836,192,4.354166666666667,2.4991451577321864,training
118853,ava,917763.jpg,0,2,4,7,36,64,60,37,21,13,5,14,1292,1643,244,6.733606557377049,3.9006683230083214,training
35175,ava,439515.jpg,0,1,3,14,42,65,39,35,13,7,18,40,602,1407,219,6.424657534246576,3.718693054586004,validation
154786,ava,539499.jpg,0,2,4,9,40,66,35,19,4,3,29,40,697,1111,182,6.104395604395604,3.5300543268776226,training
2764,ava,164220.jpg,5,7,31,73,111,49,16,5,1,1,10,20,328,1424,299,4.762541806020067,2.7396837904419984,training
23883,ava,927666.jpg,1,4,4,12,43,35,11,3,0,0,18,29,1320,595,113,5.265486725663717,3.03592533808121,training
106959,ava,467228.jpg,1,3,14,44,69,27,15,3,0,1,3,40,632,871,177,4.92090395480226,2.8329612970046405,training
93470,ava,836044.jpg,0,0,2,11,42,52,26,11,0,2,2,53,1118,862,146,5.904109589041096,3.4120830802426045,training
214840,ava,948959.jpg,0,0,2,8,25,45,35,6,4,3,14,20,1382,792,128,6.1875,3.579003970880212,test
73813,ava,777621.jpg,0,2,1,19,60,51,11,11,2,2,15,38,1014,892,159,5.610062893081761,3.2388854896378336,test
69510,ava,778195.jpg,7,3,5,4,31,55,59,31,14,13,19,0,1013,1446,222,6.513513513513513,3.771030461301805,training
145384,ava,192841.jpg,37,36,54,67,55,19,5,5,2,1,16,38,351,1031,281,3.669039145907474,2.09559552604742,training
222169,ava,354719.jpg,1,11,27,78,106,73,32,13,4,4,18,40,514,1788,349,5.123209169054442,2.9521218798533773,training
214240,ava,11593.jpg,0,5,15,51,59,39,13,6,0,0,2,20,61,927,188,4.930851063829787,2.8388202824675783,validation
203315,ava,274834.jpg,0,10,17,42,97,52,35,12,7,0,20,27,429,1440,272,5.294117647058823,3.0527893486977846,training
97259,ava,910203.jpg,0,1,5,28,59,31,2,1,0,0,2,10,1263,632,127,4.9763779527559056,2.86563625278144,training
75046,ava,828914.jpg,0,1,0,9,23,48,42,19,5,2,15,38,1112,952,149,6.389261744966443,3.697844442766468,test
237130,ava,103243.jpg,0,1,10,37,81,49,25,5,0,0,14,35,252,1094,208,5.259615384615385,3.03246703660337,training
211539,ava,605605.jpg,0,1,11,28,42,20,5,4,1,2,14,20,764,573,114,5.026315789473684,2.895050332648298,training
121738,ava,480608.jpg,0,1,7,21,49,48,32,15,6,2,21,38,648,1058,181,5.845303867403315,3.377445692911284,training
108368,ava,807343.jpg,3,4,10,20,37,46,35,16,8,12,14,33,1064,1147,191,6.005235602094241,3.471647707388401,training
215858,ava,45633.jpg,6,19,38,69,70,11,11,2,1,1,18,22,155,962,228,4.219298245614035,2.419705783319981,training
10420,ava,179268.jpg,18,21,50,105,78,23,12,2,2,9,18,0,341,1366,320,4.26875,2.448833553937789,training
218976,ava,357236.jpg,0,4,7,41,82,38,15,5,1,0,14,16,519,985,193,5.103626943005182,2.9405876765550043,training
188195,ava,559177.jpg,1,0,3,22,32,38,19,6,3,1,21,40,714,704,125,5.632,3.25180675049636,training
138201,ava,470708.jpg,0,4,12,37,77,45,22,10,3,0,17,21,636,1108,210,5.276190476190476,3.04222999590306,training
253942,ava,828062.jpg,12,12,12,29,61,43,37,18,5,5,11,20,1109,1249,234,5.337606837606837,3.0784050863468466,training
154466,ava,33403.jpg,1,5,8,34,44,27,10,4,2,0,38,0,128,673,135,4.985185185185185,2.870823835085913,training
85442,ava,675056.jpg,0,2,4,25,53,44,8,3,2,1,15,19,843,753,142,5.302816901408451,3.0579133304126547,training
79511,ava,498879.jpg,0,0,4,8,43,57,40,17,6,2,2,21,664,1091,177,6.163841807909605,3.565068966935505,training
225615,ava,204980.jpg,0,11,23,56,81,63,28,11,4,3,11,40,360,1448,280,5.171428571428572,2.980523778008888,training
215377,ava,358279.jpg,4,16,23,65,98,45,23,4,2,4,18,40,518,1376,284,4.845070422535211,2.788294292558794,training
27592,ava,944280.jpg,0,1,2,9,57,63,14,3,2,0,14,21,1368,847,151,5.609271523178808,3.2384193617664723,training
239767,ava,823191.jpg,3,3,6,22,50,51,11,5,1,0,1,2,1099,797,152,5.243421052631579,3.0229283499947748,training
76474,ava,347240.jpg,6,13,27,61,91,44,20,2,0,0,19,0,508,1232,264,4.666666666666667,2.683212000882418,training
235866,ava,534869.jpg,1,4,17,50,37,15,7,2,0,1,40,0,694,610,134,4.552238805970149,2.615812400604522,training
50214,ava,617028.jpg,0,1,1,28,57,51,26,5,8,4,40,0,778,1042,181,5.7569060773480665,3.325378166009119,test
172646,ava,852399.jpg,7,6,21,19,50,57,17,12,1,0,17,0,1167,974,190,5.126315789473685,2.953951722456373,training
162016,ava,845066.jpg,1,2,7,22,43,72,37,24,6,2,17,0,1149,1286,216,5.953703703703703,3.44129470304189,training
50444,ava,919137.jpg,4,6,18,40,87,34,6,0,0,3,15,38,1295,941,198,4.752525252525253,2.7337839012226834,training
19222,ava,278863.jpg,2,8,15,84,176,96,33,10,3,4,22,38,430,2233,431,5.1809744779582365,2.9861464496246395,test
210868,ava,322349.jpg,21,31,54,75,50,13,4,1,0,1,3,17,481,919,250,3.676,2.09969556585043,training
4177,ava,364246.jpg,0,2,2,18,40,73,46,26,5,1,1,40,524,1305,213,6.126760563380282,3.543227598549604,training
73611,ava,595490.jpg,1,6,12,62,52,17,8,0,2,0,15,38,754,733,160,4.58125,2.632900397088021,training
242071,ava,693035.jpg,1,0,7,13,45,51,24,6,9,3,2,20,883,932,159,5.861635220125786,3.387065086639278,training
82166,ava,593311.jpg,0,0,1,1,18,41,39,11,12,7,14,35,738,882,130,6.7846153846153845,3.930713231176501,training
225728,ava,204859.jpg,6,9,30,62,74,48,20,13,5,0,1,17,360,1309,267,4.902621722846442,2.8221928082947274,training
106870,ava,466817.jpg,0,0,1,2,26,59,43,25,8,7,5,40,632,1138,171,6.654970760233918,3.8543507456043593,training
241890,ava,571479.jpg,2,0,3,5,8,21,43,36,54,46,10,14,726,1732,218,7.944954128440367,4.614168877770965,training
157379,ava,861181.jpg,0,6,11,22,51,79,47,35,9,1,2,35,1182,1562,261,5.984674329501916,3.459536832069295,training
53768,ava,663404.jpg,0,4,1,12,48,52,23,10,2,3,2,0,838,900,155,5.806451612903226,3.354561175038961,validation
251373,ava,91119.jpg,1,2,11,49,88,83,42,23,6,1,18,20,235,1714,306,5.601307189542483,3.2337282585657245,training
154311,ava,5908.jpg,1,7,14,36,69,52,65,45,19,13,18,21,33,1974,321,6.149532710280374,3.556640709562894,validation
164004,ava,896198.jpg,1,6,9,18,32,51,39,24,7,0,2,7,1235,1106,187,5.9144385026737964,3.4181669539243407,training
152659,ava,555351.jpg,0,0,4,23,69,87,31,12,5,2,17,50,712,1349,233,5.789699570815451,3.3446939894280283,training
81145,ava,561159.jpg,3,7,19,54,34,6,1,1,0,0,19,0,707,511,125,4.088,2.342369291859696,training
61783,ava,506550.jpg,0,1,14,42,98,52,19,5,2,0,19,0,676,1205,233,5.171673819742489,2.9806682326742657,training
61529,ava,551820.jpg,1,1,5,17,53,55,27,19,7,5,19,0,708,1135,190,5.973684210526316,3.453063499251106,training
215483,ava,439879.jpg,0,0,4,17,59,68,24,9,3,2,40,0,601,1070,186,5.752688172043011,3.322893761163653,training
241762,ava,571685.jpg,1,2,4,19,81,65,27,9,2,2,2,0,726,1187,212,5.599056603773585,3.2324026322690207,training
206271,ava,387110.jpg,2,12,20,39,85,56,25,10,5,1,2,45,547,1313,255,5.149019607843138,2.967324587015481,training
161347,ava,139964.jpg,0,2,6,12,49,56,77,46,28,19,18,38,302,2000,295,6.779661016949152,3.927795039764888,training
104443,ava,569917.jpg,1,0,2,13,43,50,41,17,5,4,15,19,727,1082,176,6.1477272727272725,3.5555772817520004,training
69140,ava,19175.jpg,1,3,15,29,61,73,32,21,8,4,15,19,89,1415,247,5.728744939271255,3.308790864296107,training
2489,ava,165946.jpg,19,20,32,57,61,53,45,24,14,11,15,18,328,1749,336,5.205357142857143,3.0005081781223413,training
83812,ava,632215.jpg,0,4,4,31,65,26,4,1,1,0,2,21,797,670,136,4.926470588235294,2.836240121462218,training
138581,ava,309867.jpg,3,7,17,43,76,37,19,5,3,2,12,18,467,1062,212,5.009433962264151,2.885106701796885,training
234309,ava,35042.jpg,5,13,30,59,45,28,18,8,3,1,18,21,131,977,210,4.652380952380953,2.6747975166241216,training
122265,ava,386764.jpg,4,4,13,39,48,26,12,5,2,2,38,0,545,765,155,4.935483870967742,2.841549070258961,training
154788,ava,536122.jpg,0,2,3,15,55,51,35,21,7,3,2,20,697,1160,192,6.041666666666667,3.493106110743437,test
189538,ava,55419.jpg,1,4,7,31,60,51,45,30,12,8,2,10,179,1503,249,6.036144578313253,3.4898535239568464,training
33054,ava,225842.jpg,0,1,8,23,61,88,58,41,14,8,14,15,375,1891,302,6.26158940397351,3.622643659521128,training
248581,ava,244525.jpg,23,25,51,69,31,5,3,1,0,1,9,14,391,726,209,3.473684210526316,1.9805287540492529,test
54067,ava,219997.jpg,31,50,70,120,97,12,3,2,0,1,11,40,371,1425,386,3.691709844559585,2.108948882632714,test
175006,ava,851037.jpg,5,11,10,36,59,39,8,8,0,2,19,47,1161,870,178,4.887640449438202,2.813368630046327,training
229113,ava,251997.jpg,0,3,15,64,96,31,16,3,1,2,8,40,400,1138,231,4.926406926406926,2.836202623760532,training
101209,ava,328519.jpg,0,0,3,9,40,61,34,27,7,7,2,20,489,1198,188,6.372340425531915,3.687877550445668,training
52590,ava,26129.jpg,2,10,21,49,77,37,15,8,2,0,17,19,110,1075,221,4.864253393665158,2.7995933291608144,training
150582,ava,790505.jpg,0,1,16,44,72,41,20,10,3,2,18,31,1033,1099,209,5.258373205741627,3.0317353759828247,training
105566,ava,374931.jpg,1,7,17,45,71,47,14,0,1,0,40,0,535,990,203,4.876847290640394,2.8070113095102256,training
36731,ava,946878.jpg,0,1,6,8,39,44,18,7,2,1,22,38,1375,721,126,5.722222222222222,3.304948893300978,training
173705,ava,763180.jpg,1,3,9,10,34,81,81,30,14,7,19,0,992,1733,270,6.418518518518519,3.715077089001643,training
48493,ava,484982.jpg,0,2,7,25,57,54,27,18,2,2,17,50,650,1105,194,5.695876288659794,3.289430772274796,training
85252,ava,666222.jpg,1,2,19,46,52,13,5,1,2,0,16,17,843,645,141,4.574468085106383,2.62890575496008,training
186859,ava,316193.jpg,3,10,23,60,79,45,16,6,2,0,6,40,474,1175,244,4.815573770491803,2.770920354558376,validation
17431,ava,830670.jpg,0,1,1,9,55,52,20,11,2,2,40,0,1115,894,153,5.8431372549019605,3.3761695280362307,training
146536,ava,170221.jpg,3,17,42,103,131,36,10,9,1,0,14,20,333,1597,352,4.536931818181818,2.606796372059443,training
83317,ava,623737.jpg,2,0,8,28,78,45,11,1,1,0,14,27,783,892,174,5.126436781609195,2.9540229885057467,training
142050,ava,119945.jpg,2,17,23,79,107,64,19,8,4,3,14,38,274,1603,326,4.91717791411043,2.830766607252338,training
52307,ava,663301.jpg,0,1,3,14,40,63,44,19,15,7,38,0,839,1310,206,6.359223300970874,3.6801513817763594,training
10546,ava,178516.jpg,1,6,10,29,73,61,63,43,18,19,18,40,341,2027,323,6.275541795665634,3.6308618121392553,validation
194090,ava,46000.jpg,0,2,5,13,55,35,16,4,1,6,12,20,156,769,137,5.613138686131387,3.240697174491684,training
54023,ava,220414.jpg,2,2,7,32,74,76,64,71,49,39,24,40,371,2828,416,6.798076923076923,3.938642264419895,training
89058,ava,751595.jpg,0,2,5,13,44,46,32,13,9,3,14,21,960,1006,167,6.023952095808383,3.482671982309372,training
178671,ava,807995.jpg,0,0,3,18,45,55,22,3,0,2,4,17,1066,834,148,5.635135135135135,3.253653388663316,test
223494,ava,787846.jpg,1,0,1,7,23,48,30,23,9,1,5,40,1029,920,143,6.433566433566433,3.723940520102002,training
10936,ava,763400.jpg,0,1,10,26,52,73,54,28,12,3,5,40,991,1574,259,6.077220077220077,3.514047563683566,training
39330,ava,531867.jpg,0,0,5,5,20,52,38,19,10,1,16,40,693,965,150,6.433333333333334,3.7238032208250607,training
141381,ava,198786.jpg,0,1,8,26,70,76,40,17,10,3,22,38,354,1472,251,5.864541832669323,3.388777121823757,training
164395,ava,929058.jpg,4,2,7,38,42,20,4,2,0,0,7,20,1325,555,119,4.663865546218488,2.6815621020082423,training
82548,ava,596511.jpg,0,0,2,8,36,45,16,4,2,0,15,38,751,650,113,5.752212389380531,3.3226135185629864,training
64026,ava,342828.jpg,7,11,19,45,61,60,18,18,2,4,12,17,503,1259,245,5.1387755102040815,2.9612906711327813,training
99847,ava,263640.jpg,0,1,9,34,88,92,42,11,1,0,14,21,401,1548,278,5.568345323741007,3.214313261501983,training
68937,ava,18490.jpg,1,3,13,28,67,71,48,25,5,5,19,22,89,1550,266,5.827067669172933,3.366704318705433,training
156312,ava,552834.jpg,1,7,4,19,66,49,31,14,2,0,19,24,709,1074,193,5.564766839378239,3.212205484478248,training
48754,ava,321957.jpg,11,21,54,97,52,14,7,1,1,0,17,29,480,1013,258,3.926356589147287,2.247159076334272,training
193696,ava,74314.jpg,12,14,35,62,66,49,25,10,2,2,1,17,213,1310,277,4.729241877256317,2.720069669595051,training
152822,ava,555359.jpg,2,2,3,8,25,45,60,53,29,14,3,17,712,1687,241,7.0,4.057577763070814,training
76298,ava,345815.jpg,0,5,15,33,72,74,44,22,8,1,15,19,508,1557,274,5.682481751824818,3.28154120392064,training
63175,ava,799430.jpg,0,3,5,28,57,19,9,1,0,1,14,21,1049,613,123,4.983739837398374,2.869972505151921,training
124340,ava,730666.jpg,0,2,7,19,57,63,24,13,5,3,18,0,933,1111,193,5.756476683937824,3.325125247322742,training
92825,ava,822598.jpg,0,1,4,7,38,61,30,6,3,3,20,0,1089,913,153,5.967320261437909,3.449315044791356,training
231796,ava,80095.jpg,0,1,2,5,24,56,48,31,15,9,18,38,222,1293,191,6.769633507853404,3.921888697544361,training
172687,ava,852985.jpg,2,6,8,37,64,47,14,10,0,2,18,36,1167,986,190,5.189473684210526,2.991152600229893,training
13214,ava,204827.jpg,0,0,6,16,57,67,47,19,13,3,15,19,359,1397,228,6.12719298245614,3.5434822993950794,training
31323,ava,883404.jpg,0,2,2,7,35,59,49,18,12,0,14,22,1213,1162,184,6.315217391304348,3.654231289385089,validation
172400,ava,430450.jpg,1,1,10,47,81,25,7,4,2,1,1,20,589,885,179,4.944134078212291,2.846644162547279,training
91320,ava,794925.jpg,1,1,3,8,34,39,24,13,4,3,14,35,1032,786,130,6.046153846153846,3.495749121824568,training
115418,ava,770817.jpg,1,8,23,40,144,152,100,32,5,7,22,38,1005,2949,512,5.759765625,3.3270624793183323,training
85405,ava,674625.jpg,0,0,1,11,50,50,16,9,4,2,17,42,843,837,143,5.853146853146853,3.382065320516677,training
52404,ava,664827.jpg,2,1,7,12,42,56,38,28,11,4,14,35,839,1248,201,6.208955223880597,3.591641395932317,training
135345,ava,154698.jpg,0,3,3,22,66,55,44,18,9,2,2,14,317,1316,222,5.927927927927928,3.426112412876145,training
229981,ava,814407.jpg,0,0,2,9,17,39,37,19,8,3,18,29,1079,874,134,6.522388059701493,3.776257692345684,training
240936,ava,78362.jpg,0,0,14,29,56,27,9,7,4,3,16,17,218,785,149,5.268456375838926,3.037674503306845,training
229207,ava,624955.jpg,0,3,4,24,66,67,33,17,12,8,2,14,791,1401,234,5.987179487179487,3.4610124047582684,test
129983,ava,926909.jpg,1,3,8,23,62,62,30,7,5,1,2,20,1319,1126,202,5.574257425742574,3.217795571747777,training
109432,ava,365709.jpg,3,12,34,53,66,17,2,2,1,0,4,17,527,812,190,4.273684210526316,2.451739872513846,training
88446,ava,743277.jpg,1,1,4,15,43,59,18,9,2,2,38,0,944,880,154,5.714285714285714,3.3002741798241466,training
2720,ava,166037.jpg,1,1,10,27,67,82,71,35,13,14,20,0,328,2002,321,6.236760124610592,3.60801886889704,validation
78288,ava,470413.jpg,0,0,0,8,30,60,47,15,5,3,17,19,631,1066,168,6.345238095238095,3.671913901232233,training
101654,ava,388356.jpg,2,3,18,60,89,41,14,4,0,0,2,7,536,1123,231,4.861471861471862,2.797954968041004,training
106946,ava,464331.jpg,1,0,8,33,62,32,13,3,0,2,1,40,632,794,154,5.155844155844156,2.971344340636201,test
133949,ava,151480.jpg,11,18,58,95,87,31,12,5,1,0,38,40,313,1355,318,4.261006289308176,2.4442724007175887,training
33842,ava,13707.jpg,3,8,20,48,63,30,23,5,3,1,14,15,74,1004,204,4.921568627450981,2.833352798432411,training
41704,ava,833994.jpg,4,0,7,29,67,60,28,10,9,3,12,19,1124,1223,217,5.635944700460829,3.2541302338915536,training
26869,ava,121980.jpg,2,11,47,99,84,45,16,5,1,1,20,21,278,1422,311,4.572347266881029,2.6276565635500435,training
73115,ava,40017.jpg,0,1,5,18,36,42,27,14,6,4,19,24,142,916,153,5.9869281045751634,3.460864336910586,training
177945,ava,925857.jpg,2,8,15,45,57,7,2,1,0,0,17,50,1314,592,137,4.321167883211679,2.4797084156574414,training
118688,ava,332208.jpg,3,7,24,49,93,42,14,4,0,4,38,0,491,1172,240,4.883333333333334,2.810831678799912,test
25581,ava,447872.jpg,0,1,4,17,84,90,54,19,10,0,17,21,614,1662,279,5.956989247311828,3.443229933889826,test
110861,ava,343999.jpg,0,1,6,19,78,84,50,21,9,0,19,22,505,1589,268,5.92910447761194,3.426805416991811,training
197782,ava,515422.jpg,0,3,7,45,87,53,16,7,1,1,1,18,683,1147,220,5.213636363636364,3.005384754226581,training
119677,ava,713174.jpg,1,0,4,3,15,37,40,43,22,23,19,0,908,1374,188,7.308510638297872,4.239294816734022,training
974,ava,308889.jpg,1,1,4,23,75,58,32,16,4,3,14,0,465,1248,217,5.751152073732719,3.3219889779100726,training
201886,ava,271267.jpg,2,7,26,64,86,64,15,6,5,0,18,0,423,1362,275,4.952727272727273,2.851705673545515,training
233680,ava,123097.jpg,0,4,6,48,78,32,11,3,2,1,11,18,279,929,185,5.021621621621621,2.8922854025435094,training
