sessionId,imageName,aestheticScore,qualityScore,sessionId_imageName,set,pred_quality
session445,iaa_pub31121_.jpg,3.782608696,3.92173913,session445_iaa_pub31121_.jpg,test,3.8431994915008545
session168,iaa_pub11695_.jpg,3.125,3.220833333,session168_iaa_pub11695_.jpg,test,2.912494421005249
session439,iaa_pub30667_.jpg,3.354166667,3.5,session439_iaa_pub30667_.jpg,test,3.3097054958343506
session244,iaa_pub17049_.jpg,2.88,3.036,session244_iaa_pub17049_.jpg,test,3.271580219268799
session33,iaa_pub2250_.jpg,3.115384615,3.280769231,session33_iaa_pub2250_.jpg,test,3.06418776512146
session274,iaa_pub19176_.jpg,3.833333333,3.975,session274_iaa_pub19176_.jpg,test,3.411519765853882
session175,iaa_pub12234_.jpg,3.384615385,3.507692308,session175_iaa_pub12234_.jpg,test,3.476705312728882
session335,iaa_pub23392_.jpg,2.74,2.992,session335_iaa_pub23392_.jpg,test,2.728015661239624
session403,iaa_pub28176_.jpg,2.804347826,3.143478261,session403_iaa_pub28176_.jpg,test,3.0727410316467285
session92,iaa_pub6439_.jpg,3.64,3.816,session92_iaa_pub6439_.jpg,test,3.5811679363250732
session25,iaa_pub1747_.jpg,3.541666667,3.579166667,session25_iaa_pub1747_.jpg,test,3.1582462787628174
session130,iaa_pub9055_.jpg,3.72,3.916,session130_iaa_pub9055_.jpg,test,3.7805421352386475
session323,iaa_pub22577_.jpg,3.12,3.048,session323_iaa_pub22577_.jpg,test,3.2095367908477783
session110,iaa_pub7659_.jpg,2.538461538,2.511538462,session110_iaa_pub7659_.jpg,test,2.5948169231414795
session301,iaa_pub21048_.jpg,3.608695652,3.608695652,session301_iaa_pub21048_.jpg,test,3.677872896194458
session267,iaa_pub18644_.jpg,3.25,3.520833333,session267_iaa_pub18644_.jpg,test,3.5871293544769287
session307,iaa_pub21457_.jpg,2.130434783,2.273913043,session307_iaa_pub21457_.jpg,test,2.3789985179901123
session431,iaa_pub30133_.jpg,3.895833333,4.020833333,session431_iaa_pub30133_.jpg,test,3.9369773864746094
session61,iaa_pub4224_.jpg,3.06,3.276,session61_iaa_pub4224_.jpg,test,3.375953435897827
session43,iaa_pub2996_.jpg,3.083333333,3.416666667,session43_iaa_pub2996_.jpg,test,3.2444448471069336
session37,iaa_pub2547_.jpg,2.75,2.970833333,session37_iaa_pub2547_.jpg,test,3.006291389465332
session135,iaa_pub9388_.jpg,3.925925926,4.166666667,session135_iaa_pub9388_.jpg,test,4.1547956466674805
session154,iaa_pub10746_.jpg,2.9375,2.933333333,session154_iaa_pub10746_.jpg,test,3.1128427982330322
session428,iaa_pub29916_.jpg,3.145833333,3.316666667,session428_iaa_pub29916_.jpg,test,3.4497573375701904
session350,iaa_pub24485_.jpg,4.1,4.292,session350_iaa_pub24485_.jpg,test,4.00649356842041
session327,iaa_pub22847_.jpg,3.458333333,3.5875,session327_iaa_pub22847_.jpg,test,3.81341814994812
session312,iaa_pub21794_.jpg,3.229166667,3.379166667,session312_iaa_pub21794_.jpg,test,3.3795039653778076
session190,iaa_pub13274_.jpg,3.166666667,3.320833333,session190_iaa_pub13274_.jpg,test,3.3178412914276123
session25,iaa_pub1723_.jpg,3.229166667,3.341666667,session25_iaa_pub1723_.jpg,test,2.8372726440429688
session257,iaa_pub17935_.jpg,2.8125,3.004166667,session257_iaa_pub17935_.jpg,test,3.0285096168518066
session187,iaa_pub13077_.jpg,2.5,2.636666667,session187_iaa_pub13077_.jpg,test,2.3460285663604736
session24,iaa_pub1613_.jpg,2.604166667,2.95,session24_iaa_pub1613_.jpg,test,2.8455827236175537
session1,iaa_pub63_.jpg,3.229166667,3.479166667,session1_iaa_pub63_.jpg,test,3.2747795581817627
session162,iaa_pub11287_.jpg,3.28,3.444,session162_iaa_pub11287_.jpg,test,3.2362544536590576
session133,iaa_pub9287_.jpg,3.910714286,4.028571429,session133_iaa_pub9287_.jpg,test,3.814291000366211
session137,iaa_pub9564_.jpg,3.666666667,3.716666667,session137_iaa_pub9564_.jpg,test,3.70024037361145
session202,iaa_pub14131_.jpg,3.42,3.604,session202_iaa_pub14131_.jpg,test,3.428006887435913
session391,iaa_pub27362_.jpg,3.1875,3.345833333,session391_iaa_pub27362_.jpg,test,3.2041776180267334
session80,iaa_pub5555_.jpg,3.32,3.46,session80_iaa_pub5555_.jpg,test,3.331024169921875
session73,iaa_pub5073_.jpg,2.854166667,2.970833333,session73_iaa_pub5073_.jpg,test,2.8196728229522705
session283,iaa_pub19783_.jpg,2.64,2.836,session283_iaa_pub19783_.jpg,test,2.7262117862701416
session217,iaa_pub15135_.jpg,2.729166667,2.904166667,session217_iaa_pub15135_.jpg,test,2.708716869354248
session437,iaa_pub30570_.jpg,3.4375,3.466666667,session437_iaa_pub30570_.jpg,test,3.4933454990386963
session187,iaa_pub13060_.jpg,3.516666667,3.663333333,session187_iaa_pub13060_.jpg,test,3.5002753734588623
session121,iaa_pub8434_.jpg,3.053571429,3.471428571,session121_iaa_pub8434_.jpg,test,3.3080923557281494
session332,iaa_pub23238_.jpg,2.14,2.196,session332_iaa_pub23238_.jpg,test,2.1410000324249268
session126,iaa_pub8813_.jpg,3.25,3.423076923,session126_iaa_pub8813_.jpg,test,3.413299322128296
session137,iaa_pub9545_.jpg,3.604166667,3.754166667,session137_iaa_pub9545_.jpg,test,3.431537389755249
session88,iaa_pub6155_.jpg,3.166666667,3.5375,session88_iaa_pub6155_.jpg,test,3.5560622215270996
session438,iaa_pub30659_.jpg,3.48,3.716,session438_iaa_pub30659_.jpg,test,3.252458333969116
session383,iaa_pub26777_.jpg,2.87037037,3.314814815,session383_iaa_pub26777_.jpg,test,3.2077577114105225
session352,iaa_pub24613_.jpg,3.689655172,3.74137931,session352_iaa_pub24613_.jpg,test,3.4831655025482178
session20,iaa_pub1352_.jpg,3.62,3.796,session20_iaa_pub1352_.jpg,test,3.6260640621185303
session364,iaa_pub25450_.jpg,2.5,2.770833333,session364_iaa_pub25450_.jpg,test,2.859717845916748
session344,iaa_pub24071_.jpg,2.645833333,2.841666667,session344_iaa_pub24071_.jpg,test,2.9979429244995117
session253,iaa_pub17666_.jpg,3.211538462,3.480769231,session253_iaa_pub17666_.jpg,test,3.4457340240478516
session243,iaa_pub16965_.jpg,2.833333333,2.95,session243_iaa_pub16965_.jpg,test,2.9626150131225586
session388,iaa_pub27097_.jpg,2.9375,3.095833333,session388_iaa_pub27097_.jpg,test,3.297050952911377
session432,iaa_pub30222_.jpg,2.557692308,2.857692308,session432_iaa_pub30222_.jpg,test,3.006721019744873
session231,iaa_pub16157_.jpg,3.296296296,3.444444444,session231_iaa_pub16157_.jpg,test,3.593233346939087
session377,iaa_pub26364_.jpg,2.565217391,2.67826087,session377_iaa_pub26364_.jpg,test,3.0784173011779785
session149,iaa_pub10362_.jpg,2.916666667,3.1,session149_iaa_pub10362_.jpg,test,3.3022499084472656
session92,iaa_pub6415_.jpg,3.04,3.208,session92_iaa_pub6415_.jpg,test,3.3047749996185303
session395,iaa_pub27613_.jpg,2.979166667,3.066666667,session395_iaa_pub27613_.jpg,test,2.9498651027679443
session135,iaa_pub9432_.jpg,3.240740741,3.485185185,session135_iaa_pub9432_.jpg,test,3.452680826187134
session226,iaa_pub15776_.jpg,3.416666667,3.495833333,session226_iaa_pub15776_.jpg,test,3.5759832859039307
session243,iaa_pub16983_.jpg,4.0,4.083333333,session243_iaa_pub16983_.jpg,test,3.8241541385650635
session383,iaa_pub26803_.jpg,3.018518519,3.285185185,session383_iaa_pub26803_.jpg,test,3.3627829551696777
session389,iaa_pub27175_.jpg,3.590909091,3.772727273,session389_iaa_pub27175_.jpg,test,3.6919100284576416
session181,iaa_pub12619_.jpg,2.395833333,2.5375,session181_iaa_pub12619_.jpg,test,2.501436471939087
session111,iaa_pub7704_.jpg,3.461538462,3.573076923,session111_iaa_pub7704_.jpg,test,3.3899333477020264
session359,iaa_pub25088_.jpg,3.68,3.828,session359_iaa_pub25088_.jpg,test,3.4613399505615234
session239,iaa_pub16693_.jpg,2.979166667,3.120833333,session239_iaa_pub16693_.jpg,test,3.2185275554656982
session370,iaa_pub25873_.jpg,3.558823529,3.717647059,session370_iaa_pub25873_.jpg,test,3.4772961139678955
session411,iaa_pub28725_.jpg,3.304347826,3.447826087,session411_iaa_pub28725_.jpg,test,3.403576135635376
session209,iaa_pub14611_.jpg,3.4,3.544,session209_iaa_pub14611_.jpg,test,3.6900079250335693
session411,iaa_pub28736_.jpg,1.652173913,1.726086957,session411_iaa_pub28736_.jpg,test,1.8383125066757202
session319,iaa_pub22318_.jpg,3.34,3.448,session319_iaa_pub22318_.jpg,test,3.365018367767334
session167,iaa_pub11671_.jpg,3.416666667,3.520833333,session167_iaa_pub11671_.jpg,test,3.2554352283477783
session192,iaa_pub13418_.jpg,3.02173913,3.173913043,session192_iaa_pub13418_.jpg,test,3.177037239074707
session328,iaa_pub22939_.jpg,2.729166667,3.104166667,session328_iaa_pub22939_.jpg,test,3.06618595123291
session178,iaa_pub12449_.jpg,3.115384615,3.219230769,session178_iaa_pub12449_.jpg,test,3.187767267227173
session247,iaa_pub17274_.jpg,3.34,3.848,session247_iaa_pub17274_.jpg,test,3.3762686252593994
session231,iaa_pub16159_.jpg,2.888888889,3.107407407,session231_iaa_pub16159_.jpg,test,3.365260601043701
session329,iaa_pub23000_.jpg,3.568181818,3.672727273,session329_iaa_pub23000_.jpg,test,3.739692211151123
session322,iaa_pub22485_.jpg,3.04,3.328,session322_iaa_pub22485_.jpg,test,3.0026018619537354
session7,iaa_pub455_.jpg,3.66,3.86,session7_iaa_pub455_.jpg,test,3.3978111743927
session212,iaa_pub14834_.jpg,3.4375,3.458333333,session212_iaa_pub14834_.jpg,test,3.4558422565460205
session243,iaa_pub16999_.jpg,2.875,2.991666667,session243_iaa_pub16999_.jpg,test,2.9985692501068115
session56,iaa_pub3862_.jpg,3.4375,3.691666667,session56_iaa_pub3862_.jpg,test,3.382521867752075
session435,iaa_pub30428_.jpg,2.708333333,2.941666667,session435_iaa_pub30428_.jpg,test,2.711923360824585
session272,iaa_pub18982_.jpg,3.25,3.516666667,session272_iaa_pub18982_.jpg,test,3.5996415615081787
session215,iaa_pub15046_.jpg,2.685185185,2.951851852,session215_iaa_pub15046_.jpg,test,3.2305305004119873
session264,iaa_pub18435_.jpg,3.0,3.155172414,session264_iaa_pub18435_.jpg,test,3.198673725128174
session170,iaa_pub11831_.jpg,3.38,3.54,session170_iaa_pub11831_.jpg,test,3.4116997718811035
session328,iaa_pub22917_.jpg,4.0625,4.1,session328_iaa_pub22917_.jpg,test,3.6115081310272217
session330,iaa_pub23097_.jpg,3.369565217,3.547826087,session330_iaa_pub23097_.jpg,test,3.5457544326782227
session83,iaa_pub5796_.jpg,3.8,3.848,session83_iaa_pub5796_.jpg,test,3.7798421382904053
session11,iaa_pub736_.jpg,3.04,3.184,session11_iaa_pub736_.jpg,test,3.016272783279419
session368,iaa_pub25728_.jpg,3.586206897,3.74137931,session368_iaa_pub25728_.jpg,test,3.468294382095337
session80,iaa_pub5540_.jpg,3.58,3.728,session80_iaa_pub5540_.jpg,test,3.5772128105163574
session71,iaa_pub4944_.jpg,3.413793103,3.565517241,session71_iaa_pub4944_.jpg,test,3.4639317989349365
session9,iaa_pub628_.jpg,3.166666667,3.2375,session9_iaa_pub628_.jpg,test,3.2457916736602783
session181,iaa_pub12615_.jpg,2.9375,3.079166667,session181_iaa_pub12615_.jpg,test,3.079101324081421
session356,iaa_pub24872_.jpg,3.4375,3.541666667,session356_iaa_pub24872_.jpg,test,3.5412564277648926
session330,iaa_pub23045_.jpg,3.0,3.273913043,session330_iaa_pub23045_.jpg,test,3.1553537845611572
session124,iaa_pub8657_.jpg,3.462962963,3.562962963,session124_iaa_pub8657_.jpg,test,3.309903383255005
session386,iaa_pub26993_.jpg,2.4,2.636,session386_iaa_pub26993_.jpg,test,2.195432186126709
session209,iaa_pub14604_.jpg,2.08,2.228,session209_iaa_pub14604_.jpg,test,2.353734254837036
session321,iaa_pub22462_.jpg,1.979166667,2.075,session321_iaa_pub22462_.jpg,test,1.9129327535629272
session333,iaa_pub23263_.jpg,3.62,3.788,session333_iaa_pub23263_.jpg,test,3.4314537048339844
session333,iaa_pub23306_.jpg,2.76,2.992,session333_iaa_pub23306_.jpg,test,3.06638765335083
session316,iaa_pub22068_.jpg,1.62,1.724,session316_iaa_pub22068_.jpg,test,1.9090993404388428
session408,iaa_pub28497_.jpg,2.448275862,2.531034483,session408_iaa_pub28497_.jpg,test,2.622904062271118
session311,iaa_pub21759_.jpg,2.62,2.796,session311_iaa_pub21759_.jpg,test,2.914447069168091
session20,iaa_pub1378_.jpg,3.72,3.8,session20_iaa_pub1378_.jpg,test,3.8020036220550537
session397,iaa_pub27770_.jpg,3.395833333,3.6125,session397_iaa_pub27770_.jpg,test,3.2686305046081543
session327,iaa_pub22887_.jpg,3.229166667,3.3,session327_iaa_pub22887_.jpg,test,3.233208656311035
session408,iaa_pub28548_.jpg,3.931034483,3.924137931,session408_iaa_pub28548_.jpg,test,3.6049892902374268
session271,iaa_pub18960_.jpg,3.56,3.74,session271_iaa_pub18960_.jpg,test,3.752464532852173
session243,iaa_pub16995_.jpg,3.166666667,3.279166667,session243_iaa_pub16995_.jpg,test,3.3115344047546387
session135,iaa_pub9384_.jpg,2.574074074,2.87037037,session135_iaa_pub9384_.jpg,test,2.1349658966064453
session273,iaa_pub19103_.jpg,3.32,3.536,session273_iaa_pub19103_.jpg,test,3.1404483318328857
session123,iaa_pub8604_.jpg,3.5,3.72,session123_iaa_pub8604_.jpg,test,3.4836769104003906
session281,iaa_pub19664_.jpg,3.043478261,3.160869565,session281_iaa_pub19664_.jpg,test,2.899406909942627
session423,iaa_pub29575_.jpg,3.08,3.348,session423_iaa_pub29575_.jpg,test,3.070291042327881
session65,iaa_pub4528_.jpg,3.0,3.216,session65_iaa_pub4528_.jpg,test,3.177449941635132
session224,iaa_pub15638_.jpg,3.5,3.726086957,session224_iaa_pub15638_.jpg,test,3.4096262454986572
session194,iaa_pub13553_.jpg,2.208333333,2.320833333,session194_iaa_pub13553_.jpg,test,2.229360342025757
session209,iaa_pub14588_.jpg,3.16,3.26,session209_iaa_pub14588_.jpg,test,2.995042324066162
session114,iaa_pub7922_.jpg,2.814814815,3.040740741,session114_iaa_pub7922_.jpg,test,3.1198956966400146
session406,iaa_pub28417_.jpg,1.678571429,1.821428571,session406_iaa_pub28417_.jpg,test,2.050403594970703
session156,iaa_pub10895_.jpg,3.82,4.0,session156_iaa_pub10895_.jpg,test,3.5906436443328857
session24,iaa_pub1629_.jpg,3.125,3.4,session24_iaa_pub1629_.jpg,test,3.2060649394989014
session409,iaa_pub28584_.jpg,3.604166667,3.841666667,session409_iaa_pub28584_.jpg,test,3.6602070331573486
session441,iaa_pub30827_.jpg,3.173913043,3.504347826,session441_iaa_pub30827_.jpg,test,3.0251779556274414
session220,iaa_pub15377_.jpg,3.270833333,3.366666667,session220_iaa_pub15377_.jpg,test,3.4699323177337646
session399,iaa_pub27887_.jpg,2.9,3.1,session399_iaa_pub27887_.jpg,test,2.91717791557312
session443,iaa_pub30984_.jpg,2.74,3.0,session443_iaa_pub30984_.jpg,test,3.0970866680145264
session398,iaa_pub27830_.jpg,2.517241379,2.648275862,session398_iaa_pub27830_.jpg,test,3.103534460067749
session164,iaa_pub11457_.jpg,3.34,3.496,session164_iaa_pub11457_.jpg,test,3.600163698196411
session282,iaa_pub19736_.jpg,2.4375,2.575,session282_iaa_pub19736_.jpg,test,2.6500084400177
session62,iaa_pub4287_.jpg,3.4,3.64,session62_iaa_pub4287_.jpg,test,3.428157091140747
session384,iaa_pub26878_.jpg,4.02173913,4.104347826,session384_iaa_pub26878_.jpg,test,3.8330652713775635
session41,iaa_pub2869_.jpg,3.0625,3.2875,session41_iaa_pub2869_.jpg,test,3.4640440940856934
session87,iaa_pub6062_.jpg,3.208333333,3.416666667,session87_iaa_pub6062_.jpg,test,3.1900620460510254
session201,iaa_pub14037_.jpg,2.708333333,2.7375,session201_iaa_pub14037_.jpg,test,2.929184675216675
session178,iaa_pub12423_.jpg,3.692307692,3.792307692,session178_iaa_pub12423_.jpg,test,3.841700792312622
session157,iaa_pub10944_.jpg,3.230769231,3.330769231,session157_iaa_pub10944_.jpg,test,3.306948184967041
session216,iaa_pub15087_.jpg,3.24,3.396,session216_iaa_pub15087_.jpg,test,3.3673062324523926
session180,iaa_pub12591_.jpg,3.269230769,3.442307692,session180_iaa_pub12591_.jpg,test,3.461843729019165
session355,iaa_pub24815_.jpg,2.88,2.98,session355_iaa_pub24815_.jpg,test,2.9112186431884766
session95,iaa_pub6645_.jpg,3.8125,3.966666667,session95_iaa_pub6645_.jpg,test,3.9083259105682373
session273,iaa_pub19079_.jpg,3.84,3.94,session273_iaa_pub19079_.jpg,test,3.781676769256592
session195,iaa_pub13581_.jpg,3.307692308,3.592307692,session195_iaa_pub13581_.jpg,test,3.289177179336548
session425,iaa_pub29710_.jpg,1.72,1.88,session425_iaa_pub29710_.jpg,test,1.5299818515777588
session183,iaa_pub12752_.jpg,3.195652174,3.443478261,session183_iaa_pub12752_.jpg,test,3.4832847118377686
session170,iaa_pub11857_.jpg,2.02,2.184,session170_iaa_pub11857_.jpg,test,2.0753724575042725
session392,iaa_pub27436_.jpg,3.916666667,4.05,session392_iaa_pub27436_.jpg,test,3.5961005687713623
session387,iaa_pub27050_.jpg,3.230769231,3.4,session387_iaa_pub27050_.jpg,test,3.2019004821777344
session424,iaa_pub29641_.jpg,3.56,3.668,session424_iaa_pub29641_.jpg,test,3.602531671524048
session322,iaa_pub22479_.jpg,3.6,3.872,session322_iaa_pub22479_.jpg,test,3.494497537612915
session47,iaa_pub3275_.jpg,3.053571429,3.235714286,session47_iaa_pub3275_.jpg,test,2.9515182971954346
session383,iaa_pub26779_.jpg,3.962962963,4.137037037,session383_iaa_pub26779_.jpg,test,3.9045426845550537
session429,iaa_pub29968_.jpg,3.92,4.14,session429_iaa_pub29968_.jpg,test,3.8671679496765137
session41,iaa_pub2848_.jpg,3.229166667,3.45,session41_iaa_pub2848_.jpg,test,2.993316888809204
session252,iaa_pub17577_.jpg,3.541666667,3.641666667,session252_iaa_pub17577_.jpg,test,3.1822550296783447
session314,iaa_pub21928_.jpg,3.0,3.124,session314_iaa_pub21928_.jpg,test,2.925335168838501
session397,iaa_pub27740_.jpg,2.875,3.083333333,session397_iaa_pub27740_.jpg,test,3.2892634868621826
session10,iaa_pub694_.jpg,2.74,3.056,session10_iaa_pub694_.jpg,test,3.229036331176758
session126,iaa_pub8812_.jpg,3.692307692,3.846153846,session126_iaa_pub8812_.jpg,test,3.488154172897339
session144,iaa_pub10051_.jpg,3.54,3.684,session144_iaa_pub10051_.jpg,test,3.5928397178649902
session249,iaa_pub17368_.jpg,3.5,3.8125,session249_iaa_pub17368_.jpg,test,3.6370794773101807
session196,iaa_pub13681_.jpg,1.75,1.8125,session196_iaa_pub13681_.jpg,test,1.8867478370666504
session242,iaa_pub16872_.jpg,3.586956522,3.708695652,session242_iaa_pub16872_.jpg,test,3.232344150543213
session272,iaa_pub18999_.jpg,3.458333333,3.645833333,session272_iaa_pub18999_.jpg,test,3.7504122257232666
session82,iaa_pub5703_.jpg,3.604166667,3.6875,session82_iaa_pub5703_.jpg,test,3.6237452030181885
session216,iaa_pub15060_.jpg,3.3,3.384,session216_iaa_pub15060_.jpg,test,3.223590612411499
session349,iaa_pub24373_.jpg,3.74,3.92,session349_iaa_pub24373_.jpg,test,3.654745101928711
session325,iaa_pub22727_.jpg,3.125,3.270833333,session325_iaa_pub22727_.jpg,test,3.1077892780303955
session338,iaa_pub23602_.jpg,3.0,3.164516129,session338_iaa_pub23602_.jpg,test,3.5434353351593018
session433,iaa_pub30252_.jpg,3.4375,3.620833333,session433_iaa_pub30252_.jpg,test,3.552581548690796
session175,iaa_pub12227_.jpg,3.192307692,3.430769231,session175_iaa_pub12227_.jpg,test,3.2312920093536377
session305,iaa_pub21321_.jpg,1.42,1.468,session305_iaa_pub21321_.jpg,test,1.7189233303070068
session195,iaa_pub13639_.jpg,3.846153846,3.892307692,session195_iaa_pub13639_.jpg,test,3.74631667137146
session161,iaa_pub11218_.jpg,4.071428571,4.192857143,session161_iaa_pub11218_.jpg,test,3.7756595611572266
session206,iaa_pub14420_.jpg,2.270833333,2.570833333,session206_iaa_pub14420_.jpg,test,2.392838716506958
session331,iaa_pub23105_.jpg,2.7,2.816,session331_iaa_pub23105_.jpg,test,2.897599697113037
session299,iaa_pub20895_.jpg,1.942307692,2.034615385,session299_iaa_pub20895_.jpg,test,1.8959318399429321
session203,iaa_pub14154_.jpg,3.708333333,3.970833333,session203_iaa_pub14154_.jpg,test,3.8561296463012695
session379,iaa_pub26479_.jpg,3.02,3.144,session379_iaa_pub26479_.jpg,test,3.2553646564483643
session76,iaa_pub5271_.jpg,3.5625,3.645833333,session76_iaa_pub5271_.jpg,test,3.8969645500183105
session65,iaa_pub4543_.jpg,3.5,3.772,session65_iaa_pub4543_.jpg,test,3.5809414386749268
session117,iaa_pub8140_.jpg,2.865384615,3.026923077,session117_iaa_pub8140_.jpg,test,2.8848655223846436
session290,iaa_pub20268_.jpg,3.557692308,3.615384615,session290_iaa_pub20268_.jpg,test,3.7777929306030273
session422,iaa_pub29510_.jpg,3.125,3.358333333,session422_iaa_pub29510_.jpg,test,3.112658977508545
session9,iaa_pub593_.jpg,3.25,3.479166667,session9_iaa_pub593_.jpg,test,3.346583127975464
session273,iaa_pub19069_.jpg,3.44,3.596,session273_iaa_pub19069_.jpg,test,3.4923055171966553
session133,iaa_pub9250_.jpg,3.607142857,3.803571429,session133_iaa_pub9250_.jpg,test,3.9352619647979736
session232,iaa_pub16234_.jpg,3.1875,3.3125,session232_iaa_pub16234_.jpg,test,3.15075421333313
session427,iaa_pub29866_.jpg,3.32,3.564,session427_iaa_pub29866_.jpg,test,3.0038182735443115
session386,iaa_pub27017_.jpg,3.24,3.56,session386_iaa_pub27017_.jpg,test,3.3642773628234863
session248,iaa_pub17350_.jpg,3.25,3.383333333,session248_iaa_pub17350_.jpg,test,3.6257436275482178
session97,iaa_pub6727_.jpg,3.217391304,3.430434783,session97_iaa_pub6727_.jpg,test,3.2941997051239014
session384,iaa_pub26859_.jpg,3.0,3.269565217,session384_iaa_pub26859_.jpg,test,2.9588124752044678
session333,iaa_pub23290_.jpg,2.96,3.116,session333_iaa_pub23290_.jpg,test,3.241973400115967
session309,iaa_pub21608_.jpg,3.78,3.832,session309_iaa_pub21608_.jpg,test,3.9040417671203613
session128,iaa_pub8917_.jpg,2.625,2.754166667,session128_iaa_pub8917_.jpg,test,3.1065855026245117
session61,iaa_pub4237_.jpg,3.64,3.792,session61_iaa_pub4237_.jpg,test,3.699340581893921
session62,iaa_pub4278_.jpg,3.12,3.436,session62_iaa_pub4278_.jpg,test,3.4629576206207275
session2,iaa_pub75_.jpg,2.28,2.384,session2_iaa_pub75_.jpg,test,2.8001272678375244
session394,iaa_pub27571_.jpg,3.195652174,3.469565217,session394_iaa_pub27571_.jpg,test,3.070406436920166
session116,iaa_pub8115_.jpg,3.807692308,3.926923077,session116_iaa_pub8115_.jpg,test,3.8037593364715576
session159,iaa_pub11072_.jpg,3.75,3.759090909,session159_iaa_pub11072_.jpg,test,3.6452841758728027
session159,iaa_pub11107_.jpg,3.5,3.631818182,session159_iaa_pub11107_.jpg,test,3.450326681137085
session300,iaa_pub20998_.jpg,3.38,3.628,session300_iaa_pub20998_.jpg,test,3.557136297225952
session132,iaa_pub9203_.jpg,3.446428571,3.646428571,session132_iaa_pub9203_.jpg,test,3.1932168006896973
session203,iaa_pub14152_.jpg,3.229166667,3.5125,session203_iaa_pub14152_.jpg,test,3.3278510570526123
session320,iaa_pub22340_.jpg,2.94,3.128,session320_iaa_pub22340_.jpg,test,3.288620710372925
session292,iaa_pub20411_.jpg,3.7,3.783333333,session292_iaa_pub20411_.jpg,test,3.7498598098754883
session403,iaa_pub28209_.jpg,2.565217391,2.730434783,session403_iaa_pub28209_.jpg,test,2.9162204265594482
session84,iaa_pub5879_.jpg,3.94,3.984,session84_iaa_pub5879_.jpg,test,3.8061516284942627
session112,iaa_pub7837_.jpg,3.5,3.788,session112_iaa_pub7837_.jpg,test,3.4419591426849365
session319,iaa_pub22308_.jpg,3.56,3.624,session319_iaa_pub22308_.jpg,test,3.2229504585266113
session121,iaa_pub8431_.jpg,2.75,2.875,session121_iaa_pub8431_.jpg,test,2.948976755142212
session79,iaa_pub5468_.jpg,3.645833333,3.795833333,session79_iaa_pub5468_.jpg,test,3.617417573928833
session312,iaa_pub21777_.jpg,2.916666667,3.15,session312_iaa_pub21777_.jpg,test,3.2850959300994873
session350,iaa_pub24484_.jpg,3.44,3.672,session350_iaa_pub24484_.jpg,test,3.0614101886749268
session309,iaa_pub21579_.jpg,4.14,4.188,session309_iaa_pub21579_.jpg,test,4.117925643920898
session148,iaa_pub10296_.jpg,3.145833333,3.333333333,session148_iaa_pub10296_.jpg,test,3.0645647048950195
session93,iaa_pub6491_.jpg,3.038461538,3.130769231,session93_iaa_pub6491_.jpg,test,3.337207555770874
session79,iaa_pub5529_.jpg,3.9375,4.0625,session79_iaa_pub5529_.jpg,test,3.7376720905303955
session355,iaa_pub24797_.jpg,2.66,2.928,session355_iaa_pub24797_.jpg,test,2.981157064437866
session350,iaa_pub24465_.jpg,3.72,3.868,session350_iaa_pub24465_.jpg,test,3.753371238708496
session111,iaa_pub7766_.jpg,3.711538462,3.792307692,session111_iaa_pub7766_.jpg,test,3.6790239810943604
session9,iaa_pub625_.jpg,1.8125,1.820833333,session9_iaa_pub625_.jpg,test,1.66921067237854
session98,iaa_pub6850_.jpg,1.931034483,1.951724138,session98_iaa_pub6850_.jpg,test,1.9073963165283203
session77,iaa_pub5375_.jpg,3.6875,3.841666667,session77_iaa_pub5375_.jpg,test,3.5988757610321045
session425,iaa_pub29711_.jpg,2.52,2.696,session425_iaa_pub29711_.jpg,test,3.1653006076812744
session446,iaa_pub31219_.jpg,2.98,3.148,session446_iaa_pub31219_.jpg,test,3.055306911468506
session387,iaa_pub27087_.jpg,2.923076923,3.184615385,session387_iaa_pub27087_.jpg,test,3.4060308933258057
session295,iaa_pub20613_.jpg,3.717391304,3.873913043,session295_iaa_pub20613_.jpg,test,3.7255280017852783
session413,iaa_pub28867_.jpg,3.166666667,3.325,session413_iaa_pub28867_.jpg,test,3.2986137866973877
session200,iaa_pub13954_.jpg,3.173913043,3.369565217,session200_iaa_pub13954_.jpg,test,3.2892749309539795
session285,iaa_pub19923_.jpg,3.041666667,3.2,session285_iaa_pub19923_.jpg,test,3.2387640476226807
session435,iaa_pub30450_.jpg,2.9375,3.154166667,session435_iaa_pub30450_.jpg,test,2.9617269039154053
session278,iaa_pub19442_.jpg,3.0625,3.345833333,session278_iaa_pub19442_.jpg,test,3.179161310195923
session229,iaa_pub15972_.jpg,3.6875,3.975,session229_iaa_pub15972_.jpg,test,3.7684638500213623
session128,iaa_pub8918_.jpg,3.708333333,3.883333333,session128_iaa_pub8918_.jpg,test,3.5660150051116943
session24,iaa_pub1672_.jpg,3.604166667,3.741666667,session24_iaa_pub1672_.jpg,test,3.8125622272491455
session440,iaa_pub30741_.jpg,2.729166667,2.833333333,session440_iaa_pub30741_.jpg,test,2.9353415966033936
session254,iaa_pub17739_.jpg,2.925925926,3.107407407,session254_iaa_pub17739_.jpg,test,3.2861709594726562
session370,iaa_pub25846_.jpg,3.338235294,3.667647059,session370_iaa_pub25846_.jpg,test,3.664975166320801
session82,iaa_pub5679_.jpg,4.0,4.029166667,session82_iaa_pub5679_.jpg,test,3.9341022968292236
