sessionId,imageName,aestheticScore,qualityScore,sessionId_imageName,set,pred_aesthetic
session42,iaa_pub2880_.jpg,2.064516129,2.190322581,session42_iaa_pub2880_.jpg,test,2.1460354328155518
session235,iaa_pub16422_.jpg,2.977272727,3.209090909,session235_iaa_pub16422_.jpg,test,2.917163133621216
session38,iaa_pub2645_.jpg,3.977272727,4.245454545,session38_iaa_pub2645_.jpg,test,3.6618263721466064
session81,iaa_pub5641_.jpg,2.75,2.865,session81_iaa_pub5641_.jpg,test,2.8274524211883545
session218,iaa_pub15253_.jpg,3.875,4.015,session218_iaa_pub15253_.jpg,test,3.571429967880249
session76,iaa_pub5276_.jpg,3.772727273,3.677272727,session76_iaa_pub5276_.jpg,test,3.507392644882202
session207,iaa_pub14473_.jpg,3.863636364,4.018181818,session207_iaa_pub14473_.jpg,test,3.6384308338165283
session235,iaa_pub16416_.jpg,3.704545455,3.895454545,session235_iaa_pub16416_.jpg,test,3.698880672454834
session202,iaa_pub14085_.jpg,3.272727273,3.45,session202_iaa_pub14085_.jpg,test,3.1394708156585693
session249,iaa_pub17417_.jpg,3.5,3.65,session249_iaa_pub17417_.jpg,test,3.226785898208618
session246,iaa_pub17201_.jpg,3.977272727,4.031818182,session246_iaa_pub17201_.jpg,test,3.4342286586761475
session244,iaa_pub17062_.jpg,1.88,1.952,session244_iaa_pub17062_.jpg,test,2.019967794418335
session415,iaa_pub29036_.jpg,2.522727273,2.781818182,session415_iaa_pub29036_.jpg,test,2.342686891555786
session405,iaa_pub28299_.jpg,3.136363636,3.231818182,session405_iaa_pub28299_.jpg,test,3.103276014328003
session26,iaa_pub1812_.jpg,3.145833333,3.454166667,session26_iaa_pub1812_.jpg,test,3.3036954402923584
session357,iaa_pub24973_.jpg,3.595238095,3.704761905,session357_iaa_pub24973_.jpg,test,3.2158398628234863
session44,iaa_pub3048_.jpg,3.74,3.908,session44_iaa_pub3048_.jpg,test,3.1939947605133057
session241,iaa_pub16868_.jpg,2.921052632,3.1,session241_iaa_pub16868_.jpg,test,2.8130929470062256
session389,iaa_pub27192_.jpg,4.340909091,4.363636364,session389_iaa_pub27192_.jpg,test,3.9121992588043213
session237,iaa_pub16553_.jpg,3.717391304,3.852173913,session237_iaa_pub16553_.jpg,test,3.6341350078582764
session99,iaa_pub6894_.jpg,3.04,3.284,session99_iaa_pub6894_.jpg,test,3.232869863510132
session25,iaa_pub1681_.jpg,3.979166667,3.875,session25_iaa_pub1681_.jpg,test,3.3947365283966064
session407,iaa_pub28470_.jpg,3.857142857,3.995238095,session407_iaa_pub28470_.jpg,test,3.5996551513671875
session336,iaa_pub23498_.jpg,3.282608696,3.556521739,session336_iaa_pub23498_.jpg,test,3.1526496410369873
session9,iaa_pub612_.jpg,2.847826087,2.92173913,session9_iaa_pub612_.jpg,test,3.0454676151275635
session86,iaa_pub6001_.jpg,4.020833333,4.170833333,session86_iaa_pub6001_.jpg,test,3.7291855812072754
session57,iaa_pub3974_.jpg,3.425925926,3.555555556,session57_iaa_pub3974_.jpg,test,3.3926639556884766
session294,iaa_pub20571_.jpg,3.5,3.652173913,session294_iaa_pub20571_.jpg,test,3.4382359981536865
session94,iaa_pub6539_.jpg,3.634615385,3.788461538,session94_iaa_pub6539_.jpg,test,3.3401594161987305
session229,iaa_pub16020_.jpg,3.958333333,4.1,session229_iaa_pub16020_.jpg,test,3.8390305042266846
session249,iaa_pub17412_.jpg,3.020833333,3.375,session249_iaa_pub17412_.jpg,test,2.89275860786438
session425,iaa_pub29703_.jpg,3.543478261,3.708695652,session425_iaa_pub29703_.jpg,test,3.48588490486145
session383,iaa_pub26793_.jpg,2.08,2.224,session383_iaa_pub26793_.jpg,test,2.152745485305786
session219,iaa_pub15302_.jpg,1.56,1.628,session219_iaa_pub15302_.jpg,test,1.6600571870803833
session10,iaa_pub681_.jpg,3.086956522,3.552173913,session10_iaa_pub681_.jpg,test,3.328165054321289
session232,iaa_pub16218_.jpg,4.043478261,4.126086957,session232_iaa_pub16218_.jpg,test,3.9605114459991455
session326,iaa_pub22812_.jpg,2.782608696,2.943478261,session326_iaa_pub22812_.jpg,test,2.722705841064453
session119,iaa_pub8292_.jpg,3.62,3.62,session119_iaa_pub8292_.jpg,test,3.2895753383636475
session98,iaa_pub6813_.jpg,3.903846154,3.976923077,session98_iaa_pub6813_.jpg,test,3.432255268096924
session266,iaa_pub18596_.jpg,3.795454545,3.872727273,session266_iaa_pub18596_.jpg,test,3.3424432277679443
session172,iaa_pub12022_.jpg,3.586956522,3.656521739,session172_iaa_pub12022_.jpg,test,3.560213804244995
session375,iaa_pub26193_.jpg,3.02173913,3.160869565,session375_iaa_pub26193_.jpg,test,2.8311493396759033
session361,iaa_pub25269_.jpg,3.119047619,3.133333333,session361_iaa_pub25269_.jpg,test,3.4555130004882812
session300,iaa_pub20941_.jpg,3.340909091,3.527272727,session300_iaa_pub20941_.jpg,test,2.991018056869507
session98,iaa_pub6826_.jpg,2.961538462,3.115384615,session98_iaa_pub6826_.jpg,test,3.072833299636841
session374,iaa_pub26150_.jpg,3.071428571,3.233333333,session374_iaa_pub26150_.jpg,test,3.2138893604278564
session121,iaa_pub8455_.jpg,3.16,3.496,session121_iaa_pub8455_.jpg,test,3.2295379638671875
session365,iaa_pub25537_.jpg,4.023809524,4.185714286,session365_iaa_pub25537_.jpg,test,3.87675142288208
session374,iaa_pub26170_.jpg,2.904761905,3.028571429,session374_iaa_pub26170_.jpg,test,2.8417441844940186
session174,iaa_pub12167_.jpg,3.5,3.673913043,session174_iaa_pub12167_.jpg,test,3.204900026321411
session256,iaa_pub17895_.jpg,3.619047619,3.90952381,session256_iaa_pub17895_.jpg,test,3.678022861480713
session234,iaa_pub16373_.jpg,2.928571429,3.128571429,session234_iaa_pub16373_.jpg,test,3.0089290142059326
session313,iaa_pub21860_.jpg,3.347826087,3.526086957,session313_iaa_pub21860_.jpg,test,3.1645352840423584
session352,iaa_pub24571_.jpg,1.648148148,1.625925926,session352_iaa_pub24571_.jpg,test,1.3867943286895752
session442,iaa_pub30912_.jpg,2.857142857,3.157142857,session442_iaa_pub30912_.jpg,test,3.0313243865966797
session122,iaa_pub8494_.jpg,1.92,2.076,session122_iaa_pub8494_.jpg,test,2.0860073566436768
session246,iaa_pub17199_.jpg,3.113636364,3.377272727,session246_iaa_pub17199_.jpg,test,3.4059152603149414
session287,iaa_pub20083_.jpg,3.48,3.708,session287_iaa_pub20083_.jpg,test,3.6632702350616455
session17,iaa_pub1179_.jpg,3.189655172,3.286206897,session17_iaa_pub1179_.jpg,test,2.6357414722442627
session394,iaa_pub27572_.jpg,3.894736842,4.110526316,session394_iaa_pub27572_.jpg,test,3.4554662704467773
session279,iaa_pub19517_.jpg,2.886363636,3.172727273,session279_iaa_pub19517_.jpg,test,3.091829299926758
session97,iaa_pub6748_.jpg,2.725,3.045,session97_iaa_pub6748_.jpg,test,2.9035732746124268
session56,iaa_pub3885_.jpg,3.363636364,3.481818182,session56_iaa_pub3885_.jpg,test,2.8465213775634766
session247,iaa_pub17278_.jpg,3.6875,3.858333333,session247_iaa_pub17278_.jpg,test,3.818425416946411
session192,iaa_pub13396_.jpg,3.523809524,3.69047619,session192_iaa_pub13396_.jpg,test,3.5558345317840576
session182,iaa_pub12694_.jpg,3.804347826,3.830434783,session182_iaa_pub12694_.jpg,test,3.3366758823394775
session51,iaa_pub3554_.jpg,3.979166667,4.070833333,session51_iaa_pub3554_.jpg,test,3.7504048347473145
session272,iaa_pub19039_.jpg,3.909090909,3.945454545,session272_iaa_pub19039_.jpg,test,3.7413086891174316
session108,iaa_pub7543_.jpg,2.52173913,2.72173913,session108_iaa_pub7543_.jpg,test,2.027566432952881
session427,iaa_pub29865_.jpg,2.891304348,3.413043478,session427_iaa_pub29865_.jpg,test,3.2292895317077637
session83,iaa_pub5796_.jpg,3.8,3.848,session83_iaa_pub5796_.jpg,test,3.680067300796509
session188,iaa_pub13097_.jpg,2.28,2.412,session188_iaa_pub13097_.jpg,test,2.408874750137329
session397,iaa_pub27758_.jpg,3.840909091,3.927272727,session397_iaa_pub27758_.jpg,test,3.566521167755127
session70,iaa_pub4868_.jpg,3.5,3.59,session70_iaa_pub4868_.jpg,test,3.0086007118225098
session363,iaa_pub25352_.jpg,3.30952381,3.552380952,session363_iaa_pub25352_.jpg,test,3.199570894241333
session241,iaa_pub16845_.jpg,2.657894737,2.794736842,session241_iaa_pub16845_.jpg,test,2.718214750289917
session381,iaa_pub26650_.jpg,3.782608696,4.069565217,session381_iaa_pub26650_.jpg,test,3.615816354751587
session141,iaa_pub9850_.jpg,3.903846154,4.103846154,session141_iaa_pub9850_.jpg,test,3.789020299911499
session166,iaa_pub11560_.jpg,3.476190476,3.680952381,session166_iaa_pub11560_.jpg,test,3.40580153465271
session366,iaa_pub25591_.jpg,3.565217391,3.569565217,session366_iaa_pub25591_.jpg,test,3.400519371032715
session18,iaa_pub1209_.jpg,3.413793103,3.527586207,session18_iaa_pub1209_.jpg,test,3.2551333904266357
session265,iaa_pub18504_.jpg,3.534482759,3.544827586,session265_iaa_pub18504_.jpg,test,3.471146821975708
session269,iaa_pub18764_.jpg,3.97826087,4.126086957,session269_iaa_pub18764_.jpg,test,3.857381582260132
session201,iaa_pub14054_.jpg,3.434782609,3.513043478,session201_iaa_pub14054_.jpg,test,2.74579119682312
session291,iaa_pub20344_.jpg,3.354166667,3.475,session291_iaa_pub20344_.jpg,test,3.037672758102417
session61,iaa_pub4214_.jpg,3.66,3.848,session61_iaa_pub4214_.jpg,test,3.3829293251037598
session389,iaa_pub27215_.jpg,3.704545455,3.9,session389_iaa_pub27215_.jpg,test,3.6933724880218506
session114,iaa_pub7928_.jpg,2.0,2.045833333,session114_iaa_pub7928_.jpg,test,2.0095508098602295
session170,iaa_pub11854_.jpg,3.409090909,3.677272727,session170_iaa_pub11854_.jpg,test,3.1531195640563965
session340,iaa_pub23789_.jpg,2.9375,3.166666667,session340_iaa_pub23789_.jpg,test,2.9086320400238037
session236,iaa_pub16457_.jpg,2.865384615,2.996153846,session236_iaa_pub16457_.jpg,test,3.0385372638702393
session440,iaa_pub30742_.jpg,3.714285714,3.819047619,session440_iaa_pub30742_.jpg,test,3.661036729812622
session377,iaa_pub26323_.jpg,3.5,3.654545455,session377_iaa_pub26323_.jpg,test,3.491816759109497
session249,iaa_pub17367_.jpg,1.916666667,2.004166667,session249_iaa_pub17367_.jpg,test,1.916916847229004
session326,iaa_pub22817_.jpg,2.413043478,2.452173913,session326_iaa_pub22817_.jpg,test,2.3345396518707275
session326,iaa_pub22760_.jpg,3.608695652,3.669565217,session326_iaa_pub22760_.jpg,test,3.2273306846618652
session154,iaa_pub10758_.jpg,3.045454545,3.213636364,session154_iaa_pub10758_.jpg,test,2.8755264282226562
session84,iaa_pub5852_.jpg,3.456521739,3.530434783,session84_iaa_pub5852_.jpg,test,3.1548614501953125
session254,iaa_pub17715_.jpg,2.87037037,3.022222222,session254_iaa_pub17715_.jpg,test,2.804542303085327
session371,iaa_pub25942_.jpg,2.795454545,2.986363636,session371_iaa_pub25942_.jpg,test,2.9574835300445557
session134,iaa_pub9326_.jpg,2.75,2.981818182,session134_iaa_pub9326_.jpg,test,2.884895086288452
session303,iaa_pub21203_.jpg,3.975,4.2,session303_iaa_pub21203_.jpg,test,3.899981737136841
session86,iaa_pub5972_.jpg,4.0,4.1375,session86_iaa_pub5972_.jpg,test,3.757159948348999
session243,iaa_pub16981_.jpg,3.261904762,3.523809524,session243_iaa_pub16981_.jpg,test,2.913100242614746
session26,iaa_pub1778_.jpg,2.645833333,2.854166667,session26_iaa_pub1778_.jpg,test,2.7072808742523193
session75,iaa_pub5196_.jpg,2.333333333,2.3625,session75_iaa_pub5196_.jpg,test,1.9820274114608765
session19,iaa_pub1285_.jpg,3.5,3.729032258,session19_iaa_pub1285_.jpg,test,3.058666229248047
session229,iaa_pub15976_.jpg,3.229166667,3.554166667,session229_iaa_pub15976_.jpg,test,3.4490227699279785
session205,iaa_pub14335_.jpg,3.613636364,3.790909091,session205_iaa_pub14335_.jpg,test,3.6268794536590576
session289,iaa_pub20210_.jpg,2.666666667,2.895238095,session289_iaa_pub20210_.jpg,test,2.9606072902679443
session443,iaa_pub30945_.jpg,3.130434783,3.42173913,session443_iaa_pub30945_.jpg,test,3.02718186378479
session45,iaa_pub3088_.jpg,3.740740741,3.848148148,session45_iaa_pub3088_.jpg,test,3.4266397953033447
session431,iaa_pub30106_.jpg,3.217391304,3.243478261,session431_iaa_pub30106_.jpg,test,3.263519525527954
session6,iaa_pub407_.jpg,2.465517241,2.468965517,session6_iaa_pub407_.jpg,test,2.4518496990203857
session337,iaa_pub23581_.jpg,3.25,3.446666667,session337_iaa_pub23581_.jpg,test,3.0941498279571533
session433,iaa_pub30305_.jpg,3.954545455,4.063636364,session433_iaa_pub30305_.jpg,test,3.607295274734497
session296,iaa_pub20682_.jpg,2.636363636,2.877272727,session296_iaa_pub20682_.jpg,test,2.877214193344116
session139,iaa_pub9728_.jpg,3.772727273,3.931818182,session139_iaa_pub9728_.jpg,test,3.548758029937744
session96,iaa_pub6703_.jpg,2.891304348,3.3,session96_iaa_pub6703_.jpg,test,2.981013059616089
session130,iaa_pub9040_.jpg,3.239130435,3.469565217,session130_iaa_pub9040_.jpg,test,3.469308614730835
session383,iaa_pub26745_.jpg,3.1,3.428,session383_iaa_pub26745_.jpg,test,2.9671921730041504
session188,iaa_pub13130_.jpg,3.22,3.624,session188_iaa_pub13130_.jpg,test,3.1977059841156006
session101,iaa_pub7004_.jpg,3.304347826,3.513043478,session101_iaa_pub7004_.jpg,test,2.9801270961761475
session209,iaa_pub14619_.jpg,3.630434783,3.817391304,session209_iaa_pub14619_.jpg,test,3.5293185710906982
session45,iaa_pub3102_.jpg,3.351851852,3.577777778,session45_iaa_pub3102_.jpg,test,3.3337817192077637
session146,iaa_pub10212_.jpg,3.826086957,3.943478261,session146_iaa_pub10212_.jpg,test,3.521411657333374
session13,iaa_pub893_.jpg,2.782608696,2.769565217,session13_iaa_pub893_.jpg,test,2.5917394161224365
session226,iaa_pub15751_.jpg,4.090909091,4.15,session226_iaa_pub15751_.jpg,test,3.6298744678497314
session388,iaa_pub27157_.jpg,2.659090909,2.909090909,session388_iaa_pub27157_.jpg,test,2.9715964794158936
session435,iaa_pub30401_.jpg,1.880952381,1.866666667,session435_iaa_pub30401_.jpg,test,1.92098069190979
session405,iaa_pub28302_.jpg,2.704545455,2.981818182,session405_iaa_pub28302_.jpg,test,3.0083212852478027
session155,iaa_pub10837_.jpg,3.409090909,3.504545455,session155_iaa_pub10837_.jpg,test,3.4485151767730713
session141,iaa_pub9802_.jpg,3.346153846,3.515384615,session141_iaa_pub9802_.jpg,test,3.0630881786346436
session427,iaa_pub29855_.jpg,3.108695652,3.386956522,session427_iaa_pub29855_.jpg,test,2.8611180782318115
session62,iaa_pub4329_.jpg,3.0,3.340909091,session62_iaa_pub4329_.jpg,test,2.769386053085327
session372,iaa_pub26019_.jpg,3.204545455,3.345454545,session372_iaa_pub26019_.jpg,test,3.2251718044281006
session359,iaa_pub25118_.jpg,3.977272727,4.059090909,session359_iaa_pub25118_.jpg,test,3.59403920173645
session98,iaa_pub6794_.jpg,3.038461538,3.123076923,session98_iaa_pub6794_.jpg,test,3.072477102279663
session285,iaa_pub19936_.jpg,1.869565217,1.873913043,session285_iaa_pub19936_.jpg,test,1.5666983127593994
session349,iaa_pub24389_.jpg,4.0,4.07826087,session349_iaa_pub24389_.jpg,test,3.4003734588623047
session16,iaa_pub1108_.jpg,3.15625,3.359375,session16_iaa_pub1108_.jpg,test,2.9560887813568115
session270,iaa_pub18853_.jpg,2.973684211,3.168421053,session270_iaa_pub18853_.jpg,test,2.9391701221466064
session345,iaa_pub24103_.jpg,3.785714286,3.971428571,session345_iaa_pub24103_.jpg,test,3.3795478343963623
session293,iaa_pub20447_.jpg,3.425925926,3.6,session293_iaa_pub20447_.jpg,test,3.1368777751922607
session191,iaa_pub13343_.jpg,3.0,3.281818182,session191_iaa_pub13343_.jpg,test,3.134796142578125
session24,iaa_pub1655_.jpg,1.520833333,1.545833333,session24_iaa_pub1655_.jpg,test,1.440873622894287
session136,iaa_pub9481_.jpg,2.931818182,3.313636364,session136_iaa_pub9481_.jpg,test,2.598276138305664
session348,iaa_pub24313_.jpg,3.863636364,3.977272727,session348_iaa_pub24313_.jpg,test,3.559408187866211
session244,iaa_pub17072_.jpg,2.82,2.976,session244_iaa_pub17072_.jpg,test,2.621713161468506
session241,iaa_pub16855_.jpg,3.236842105,3.326315789,session241_iaa_pub16855_.jpg,test,3.175601005554199
session8,iaa_pub511_.jpg,3.704545455,3.763636364,session8_iaa_pub511_.jpg,test,3.5552499294281006
session351,iaa_pub24517_.jpg,2.806451613,2.967741935,session351_iaa_pub24517_.jpg,test,2.493629217147827
session141,iaa_pub9806_.jpg,2.942307692,3.111538462,session141_iaa_pub9806_.jpg,test,2.8113715648651123
session439,iaa_pub30729_.jpg,2.956521739,3.056521739,session439_iaa_pub30729_.jpg,test,2.8479673862457275
session169,iaa_pub11806_.jpg,3.729166667,3.9,session169_iaa_pub11806_.jpg,test,3.416989326477051
session84,iaa_pub5872_.jpg,3.826086957,3.92173913,session84_iaa_pub5872_.jpg,test,3.399984359741211
session377,iaa_pub26327_.jpg,1.659090909,1.704545455,session377_iaa_pub26327_.jpg,test,2.5537784099578857
session228,iaa_pub15932_.jpg,2.934782609,3.17826087,session228_iaa_pub15932_.jpg,test,2.8747007846832275
session156,iaa_pub10869_.jpg,3.32,3.52,session156_iaa_pub10869_.jpg,test,3.3422796726226807
session151,iaa_pub10570_.jpg,3.375,3.570833333,session151_iaa_pub10570_.jpg,test,3.26550030708313
session51,iaa_pub3513_.jpg,3.270833333,3.441666667,session51_iaa_pub3513_.jpg,test,3.3086097240448
session230,iaa_pub16083_.jpg,2.934782609,3.117391304,session230_iaa_pub16083_.jpg,test,3.113405704498291
session193,iaa_pub13494_.jpg,3.545454545,3.686363636,session193_iaa_pub13494_.jpg,test,3.0075037479400635
session281,iaa_pub19607_.jpg,3.166666667,3.395238095,session281_iaa_pub19607_.jpg,test,3.294982433319092
session277,iaa_pub19382_.jpg,3.434782609,3.613043478,session277_iaa_pub19382_.jpg,test,3.1298937797546387
session401,iaa_pub28063_.jpg,3.840909091,3.963636364,session401_iaa_pub28063_.jpg,test,3.543961763381958
session127,iaa_pub8870_.jpg,3.12,3.2,session127_iaa_pub8870_.jpg,test,3.015305280685425
session294,iaa_pub20567_.jpg,3.282608696,3.508695652,session294_iaa_pub20567_.jpg,test,2.448014497756958
session209,iaa_pub14581_.jpg,3.630434783,3.72173913,session209_iaa_pub14581_.jpg,test,3.6936957836151123
session143,iaa_pub9967_.jpg,3.130434783,3.343478261,session143_iaa_pub9967_.jpg,test,3.1245014667510986
session71,iaa_pub4924_.jpg,3.346153846,3.488461538,session71_iaa_pub4924_.jpg,test,3.198695421218872
session83,iaa_pub5773_.jpg,3.56,3.648,session83_iaa_pub5773_.jpg,test,3.3911197185516357
session294,iaa_pub20564_.jpg,3.608695652,3.830434783,session294_iaa_pub20564_.jpg,test,3.515711784362793
session373,iaa_pub26061_.jpg,3.666666667,3.625,session373_iaa_pub26061_.jpg,test,3.708336591720581
session436,iaa_pub30503_.jpg,3.25,3.568181818,session436_iaa_pub30503_.jpg,test,3.1465330123901367
session198,iaa_pub13823_.jpg,3.36,3.508,session198_iaa_pub13823_.jpg,test,3.224156618118286
session384,iaa_pub26852_.jpg,2.772727273,3.218181818,session384_iaa_pub26852_.jpg,test,3.078949213027954
session225,iaa_pub15723_.jpg,1.738095238,1.861904762,session225_iaa_pub15723_.jpg,test,1.707715392112732
session109,iaa_pub7574_.jpg,1.611111111,1.862962963,session109_iaa_pub7574_.jpg,test,1.552913784980774
session280,iaa_pub19545_.jpg,3.431818182,3.554545455,session280_iaa_pub19545_.jpg,test,3.290508270263672
session168,iaa_pub11700_.jpg,3.456521739,3.626086957,session168_iaa_pub11700_.jpg,test,3.491223096847534
session299,iaa_pub20924_.jpg,3.782608696,3.904347826,session299_iaa_pub20924_.jpg,test,3.4835751056671143
session367,iaa_pub25688_.jpg,2.931818182,3.154545455,session367_iaa_pub25688_.jpg,test,2.812117576599121
session431,iaa_pub30112_.jpg,1.673913043,1.8,session431_iaa_pub30112_.jpg,test,1.7484586238861084
session248,iaa_pub17300_.jpg,2.818181818,3.077272727,session248_iaa_pub17300_.jpg,test,2.900794744491577
session443,iaa_pub30969_.jpg,3.391304348,3.57826087,session443_iaa_pub30969_.jpg,test,3.29129695892334
session413,iaa_pub28862_.jpg,3.0,3.133333333,session413_iaa_pub28862_.jpg,test,2.7359025478363037
session12,iaa_pub778_.jpg,2.159090909,2.3,session12_iaa_pub778_.jpg,test,2.645930528640747
session52,iaa_pub3594_.jpg,3.695652174,3.830434783,session52_iaa_pub3594_.jpg,test,3.647427797317505
session225,iaa_pub15694_.jpg,1.333333333,1.452380952,session225_iaa_pub15694_.jpg,test,1.3819019794464111
session29,iaa_pub2025_.jpg,2.863636364,3.045454545,session29_iaa_pub2025_.jpg,test,2.8155088424682617
session159,iaa_pub11080_.jpg,3.2,3.37,session159_iaa_pub11080_.jpg,test,3.5592477321624756
session426,iaa_pub29800_.jpg,3.195652174,3.486956522,session426_iaa_pub29800_.jpg,test,3.2023308277130127
session119,iaa_pub8268_.jpg,3.76,3.812,session119_iaa_pub8268_.jpg,test,3.5652081966400146
session294,iaa_pub20521_.jpg,3.347826087,3.547826087,session294_iaa_pub20521_.jpg,test,3.3406975269317627
session113,iaa_pub7879_.jpg,3.586956522,3.708695652,session113_iaa_pub7879_.jpg,test,3.560011863708496
session325,iaa_pub22742_.jpg,2.977272727,3.136363636,session325_iaa_pub22742_.jpg,test,2.791718006134033
session291,iaa_pub20314_.jpg,3.104166667,3.395833333,session291_iaa_pub20314_.jpg,test,2.9738001823425293
session99,iaa_pub6864_.jpg,2.94,3.228,session99_iaa_pub6864_.jpg,test,2.903832197189331
session149,iaa_pub10367_.jpg,3.775,3.765,session149_iaa_pub10367_.jpg,test,3.745119094848633
session81,iaa_pub5636_.jpg,3.7,3.735,session81_iaa_pub5636_.jpg,test,2.8926637172698975
session318,iaa_pub22238_.jpg,3.326086957,3.6,session318_iaa_pub22238_.jpg,test,3.3305280208587646
session431,iaa_pub30103_.jpg,3.891304348,3.891304348,session431_iaa_pub30103_.jpg,test,3.5690829753875732
session67,iaa_pub4653_.jpg,3.818181818,3.936363636,session67_iaa_pub4653_.jpg,test,3.5562360286712646
session182,iaa_pub12706_.jpg,3.782608696,3.891304348,session182_iaa_pub12706_.jpg,test,3.513856887817383
session247,iaa_pub17277_.jpg,3.666666667,3.8875,session247_iaa_pub17277_.jpg,test,3.2495968341827393
session319,iaa_pub22265_.jpg,3.3,3.496,session319_iaa_pub22265_.jpg,test,3.1926114559173584
session180,iaa_pub12599_.jpg,3.4375,3.566666667,session180_iaa_pub12599_.jpg,test,3.4448938369750977
session443,iaa_pub30991_.jpg,3.043478261,3.243478261,session443_iaa_pub30991_.jpg,test,2.89066481590271
session289,iaa_pub20165_.jpg,3.119047619,3.314285714,session289_iaa_pub20165_.jpg,test,2.8875772953033447
session414,iaa_pub28926_.jpg,2.565217391,2.726086957,session414_iaa_pub28926_.jpg,test,2.6455366611480713
session406,iaa_pub28380_.jpg,2.666666667,2.892592593,session406_iaa_pub28380_.jpg,test,2.5874602794647217
session348,iaa_pub24298_.jpg,3.363636364,3.504545455,session348_iaa_pub24298_.jpg,test,2.945260763168335
session416,iaa_pub29093_.jpg,3.108695652,3.391304348,session416_iaa_pub29093_.jpg,test,3.1066572666168213
session77,iaa_pub5362_.jpg,3.725,3.985,session77_iaa_pub5362_.jpg,test,3.803631067276001
session391,iaa_pub27310_.jpg,2.714285714,2.885714286,session391_iaa_pub27310_.jpg,test,2.448944568634033
session423,iaa_pub29609_.jpg,3.772727273,3.890909091,session423_iaa_pub29609_.jpg,test,3.561283826828003
session156,iaa_pub10876_.jpg,2.1,2.264,session156_iaa_pub10876_.jpg,test,2.011260509490967
session10,iaa_pub696_.jpg,3.565217391,3.87826087,session10_iaa_pub696_.jpg,test,3.4920623302459717
session55,iaa_pub3839_.jpg,3.018518519,3.02962963,session55_iaa_pub3839_.jpg,test,2.9538042545318604
session439,iaa_pub30705_.jpg,3.804347826,4.008695652,session439_iaa_pub30705_.jpg,test,3.6796045303344727
session361,iaa_pub25204_.jpg,3.595238095,3.557142857,session361_iaa_pub25204_.jpg,test,3.534320116043091
session261,iaa_pub18207_.jpg,3.090909091,3.25,session261_iaa_pub18207_.jpg,test,2.836740255355835
session367,iaa_pub25622_.jpg,3.477272727,3.740909091,session367_iaa_pub25622_.jpg,test,3.423942804336548
session255,iaa_pub17846_.jpg,2.903846154,3.05,session255_iaa_pub17846_.jpg,test,3.2360472679138184
session348,iaa_pub24305_.jpg,3.75,3.890909091,session348_iaa_pub24305_.jpg,test,3.6677486896514893
session16,iaa_pub1082_.jpg,3.609375,3.80625,session16_iaa_pub1082_.jpg,test,3.4075310230255127
session387,iaa_pub27069_.jpg,2.880952381,3.119047619,session387_iaa_pub27069_.jpg,test,2.8052451610565186
session101,iaa_pub7066_.jpg,3.673913043,3.886956522,session101_iaa_pub7066_.jpg,test,2.9963297843933105
session278,iaa_pub19453_.jpg,2.380952381,2.671428571,session278_iaa_pub19453_.jpg,test,2.392756938934326
session56,iaa_pub3883_.jpg,3.159090909,3.404545455,session56_iaa_pub3883_.jpg,test,3.0229103565216064
session280,iaa_pub19580_.jpg,2.568181818,2.559090909,session280_iaa_pub19580_.jpg,test,2.7235662937164307
session429,iaa_pub29985_.jpg,3.477272727,3.795454545,session429_iaa_pub29985_.jpg,test,2.90946888923645
session134,iaa_pub9368_.jpg,3.454545455,3.654545455,session134_iaa_pub9368_.jpg,test,3.246241807937622
session240,iaa_pub16752_.jpg,3.454545455,3.609090909,session240_iaa_pub16752_.jpg,test,3.3974218368530273
session277,iaa_pub19381_.jpg,3.369565217,3.343478261,session277_iaa_pub19381_.jpg,test,3.4936130046844482
session81,iaa_pub5615_.jpg,3.5,3.58,session81_iaa_pub5615_.jpg,test,2.869213342666626
session279,iaa_pub19526_.jpg,2.886363636,3.127272727,session279_iaa_pub19526_.jpg,test,3.101349353790283
session13,iaa_pub882_.jpg,3.217391304,3.347826087,session13_iaa_pub882_.jpg,test,3.0425522327423096
session339,iaa_pub23723_.jpg,3.785714286,3.819047619,session339_iaa_pub23723_.jpg,test,3.3539977073669434
session95,iaa_pub6604_.jpg,3.739130435,3.834782609,session95_iaa_pub6604_.jpg,test,3.4948205947875977
session289,iaa_pub20161_.jpg,2.476190476,2.5,session289_iaa_pub20161_.jpg,test,2.553835868835449
session375,iaa_pub26249_.jpg,3.347826087,3.617391304,session375_iaa_pub26249_.jpg,test,3.371711015701294
session137,iaa_pub9557_.jpg,3.1,3.265,session137_iaa_pub9557_.jpg,test,3.0658791065216064
session28,iaa_pub1959_.jpg,3.28,3.532,session28_iaa_pub1959_.jpg,test,2.8627889156341553
session168,iaa_pub11710_.jpg,3.739130435,3.839130435,session168_iaa_pub11710_.jpg,test,3.483165740966797
session163,iaa_pub11382_.jpg,3.608695652,3.717391304,session163_iaa_pub11382_.jpg,test,3.1458137035369873
session54,iaa_pub3766_.jpg,3.272727273,3.440909091,session54_iaa_pub3766_.jpg,test,3.12992787361145
session189,iaa_pub13228_.jpg,3.428571429,3.519047619,session189_iaa_pub13228_.jpg,test,3.413910150527954
session161,iaa_pub11257_.jpg,2.66,2.836,session161_iaa_pub11257_.jpg,test,3.057865619659424
session78,iaa_pub5451_.jpg,1.704545455,1.818181818,session78_iaa_pub5451_.jpg,test,1.7660856246948242
